,pokemon_id,version_group_id,move_id,pokemon_move_method_id,level,order
11768,19,3,87,4,0,
12656,20,3,87,4,0,
16611,25,3,87,1,41,
16612,25,3,87,4,0,
17379,26,3,87,4,0,
19869,29,3,87,4,0,
20743,30,3,87,4,0,
21511,31,3,87,4,0,
22527,32,3,87,4,0,
23395,33,3,87,4,0,
24155,34,3,87,4,0,
25194,35,3,87,4,0,
26334,36,3,87,4,0,
28775,39,3,87,4,0,
29808,40,3,87,4,0,
38945,52,3,87,4,0,
39911,53,3,87,4,0,
42800,56,3,87,4,0,
43881,57,3,87,4,0,
64223,81,3,87,4,0,
64918,82,3,87,4,0,
69562,88,3,87,4,0,
70495,89,3,87,4,0,
72726,92,3,87,4,0,
73644,93,3,87,4,0,
74517,94,3,87,4,0,
80145,100,3,87,4,0,
80825,101,3,87,4,0,
86813,108,3,87,4,0,
87923,109,3,87,4,0,
88773,110,3,87,4,0,
89583,111,3,87,4,0,
90647,112,3,87,4,0,
91753,113,3,87,4,0,
93907,115,3,87,4,0,
97945,120,3,87,4,0,
98732,121,3,87,4,0,
99479,122,3,87,4,0,
102589,125,3,87,1,58,
102590,125,3,87,4,0,
105048,128,3,87,4,0,
105963,130,3,87,4,0,
106848,131,3,87,4,0,
109358,135,3,87,1,52,
109359,135,3,87,4,0,
110850,137,3,87,4,0,
116134,143,3,87,4,0,
117992,145,3,87,1,73,
117993,145,3,87,4,0,
119522,147,3,87,4,0,
120425,148,3,87,4,0,
121262,149,3,87,4,0,
122476,150,3,87,4,0,
123809,151,3,87,4,0,
139863,170,3,87,4,0,
140624,171,3,87,4,0,
141367,172,3,87,4,0,
147280,179,3,87,1,37,
147281,179,3,87,4,0,
147968,180,3,87,1,45,
147969,180,3,87,4,0,
148649,181,3,87,1,57,
148650,181,3,87,4,0,
155313,190,3,87,4,0,
163464,200,3,87,4,0,
164458,203,3,87,4,0,
167021,206,3,87,4,0,
169878,209,3,87,4,0,
170935,210,3,87,4,0,
189714,233,3,87,4,0,
193732,239,3,87,1,49,
193733,239,3,87,4,0,
195290,241,3,87,4,0,
196308,242,3,87,4,0,
197394,243,3,87,1,71,
197395,243,3,87,4,0,
202344,249,3,87,4,0,
203378,250,3,87,4,0,
