,pokemon_id,version_group_id,move_id,pokemon_move_method_id,level,order
45658,58,18,514,1,32,
84120,104,18,514,1,47,
85109,105,18,514,1,59,
360395,501,18,514,1,37,
360710,502,18,514,1,45,
361072,503,18,514,1,51,
362081,506,18,514,1,29,
362371,507,18,514,1,33,
362693,508,18,514,1,36,
372902,539,18,514,1,29,
406030,638,18,514,1,19,
406366,639,18,514,1,19,
406701,640,18,514,1,19,
409287,647,18,514,1,31,
415907,676,18,514,1,33,
416561,679,18,514,1,26,
416731,680,18,514,1,26,
445120,10024,18,514,1,31,
462039,10115,18,514,1,59,
465403,10149,18,514,1,59,
