,pokemon_id,version_group_id,move_id,pokemon_move_method_id,level,order
10209,16,15,28,1,5,
10873,17,15,28,1,1,2.0
10874,17,15,28,1,5,
11543,18,15,28,1,1,3.0
11544,18,15,28,1,5,
18670,27,15,28,1,3,
19577,28,15,28,1,1,3.0
19578,28,15,28,1,3,
37917,50,15,28,1,1,2.0
38688,51,15,28,1,1,5.0
66265,83,15,28,1,1,4.0
108289,133,15,28,1,5,
109097,134,15,28,1,5,
109862,135,15,28,1,5,
110600,136,15,28,1,5,
113889,140,15,28,1,21,
114802,141,15,28,1,21,
147748,179,15,28,2,0,
156048,190,15,28,1,4,
160642,196,15,28,1,5,
161370,197,15,28,1,5,
168701,207,15,28,1,4,
185655,227,15,28,1,6,
191152,234,15,28,1,16,
208098,255,15,28,1,19,
208845,256,15,28,1,21,
209671,257,15,28,1,21,
212723,261,15,28,1,9,
213429,262,15,28,1,1,4.0
213430,262,15,28,1,9,
214188,263,15,28,1,13,
214976,264,15,28,1,13,
231027,290,15,28,1,9,
231671,291,15,28,1,1,5.0
231672,291,15,28,1,9,
232272,292,15,28,1,9,
235344,296,15,28,1,4,
236136,297,15,28,1,1,4.0
236137,297,15,28,1,4,
259755,328,15,28,1,4,
260418,329,15,28,1,1,2.0
260419,329,15,28,1,4,
261143,330,15,28,1,1,2.0
261144,330,15,28,1,4,
261910,331,15,28,1,17,
262690,332,15,28,1,17,
274124,347,15,28,2,0,
307525,396,15,28,2,0,
319448,424,15,28,1,1,3.0
319449,424,15,28,1,4,
323233,431,15,28,2,0,
329637,443,15,28,1,3,
330128,444,15,28,1,1,2.0
330129,444,15,28,1,3,
330647,445,15,28,1,1,3.0
330648,445,15,28,1,3,
332981,449,15,28,1,1,2.0
333398,450,15,28,1,1,5.0
333899,451,15,28,2,0,
344445,470,15,28,1,5,
344887,471,15,28,1,5,
345437,472,15,28,1,1,6.0
345438,472,15,28,1,4,
361186,504,15,28,1,13,
361514,505,15,28,1,13,
361863,506,15,28,2,0,
362826,509,15,28,1,10,
363193,510,15,28,1,1,4.0
363194,510,15,28,1,10,
367041,522,15,28,2,0,
367606,524,15,28,1,7,
367894,525,15,28,1,1,3.0
367895,525,15,28,1,7,
368172,526,15,28,1,1,3.0
368173,526,15,28,1,7,
376114,551,15,28,1,7,
376491,552,15,28,1,1,4.0
376492,552,15,28,1,7,
376881,553,15,28,1,1,5.0
376882,553,15,28,1,7,
378398,557,15,28,1,11,
378744,558,15,28,1,1,4.0
378745,558,15,28,1,11,
379111,559,15,28,1,5,
379539,560,15,28,1,1,3.0
379540,560,15,28,1,5,
382463,568,15,28,2,0,
388218,585,15,28,1,7,
388543,586,15,28,1,1,5.0
388544,586,15,28,1,7,
403770,632,15,28,1,1,5.0
415715,676,15,28,1,5,
418262,688,15,28,1,1,3.0
418547,689,15,28,1,1,5.0
421090,700,15,28,1,5,
451500,10050,15,28,1,21,
453702,10058,15,28,1,1,3.0
453703,10058,15,28,1,3,
