,pokemon_id,version_group_id,move_id,pokemon_move_method_id,level,order
29271,39,11,304,1,49,
133256,161,11,304,1,47,
134165,162,11,304,1,56,
152863,186,11,304,1,48,
232779,293,11,304,1,51,
233501,294,11,304,1,65,
234318,295,11,304,1,71,
263248,333,11,304,2,0,
300195,384,11,304,1,20,
328493,441,11,304,1,57,
356986,493,11,304,1,30,
371397,535,11,304,1,45,
371675,536,11,304,1,51,
371937,537,11,304,1,59,
383800,572,11,304,1,43,
404019,633,11,304,1,58,
404360,634,11,304,1,64,
404661,635,11,304,1,68,
407510,643,11,304,1,92,
407885,644,11,304,1,92,
408647,646,11,304,1,92,
409326,648,11,304,1,64,
442863,10018,11,304,1,64,
