,pokemon_id,version_group_id,move_id,pokemon_move_method_id,level,order
18899,27,18,306,2,0,
19793,28,18,306,1,0,
19794,28,18,306,1,1,1.0
90525,111,18,306,2,0,
95014,115,18,306,2,0,
128544,155,18,306,2,0,
176197,215,18,306,2,0,
205978,252,18,306,2,0,
208311,255,18,306,2,0,
228947,287,18,306,2,0,
265408,335,18,306,1,26,
274315,347,18,306,1,39,
275025,348,18,306,1,39,
369479,529,18,306,2,0,
393972,604,18,306,1,1,7.0
400051,621,18,306,2,0,
402210,627,18,306,1,46,
402538,628,18,306,1,46,
428224,744,18,306,2,0,
430836,772,18,306,1,25,
430963,773,18,306,1,25,
