,pokemon_id,version_group_id,move_id,pokemon_move_method_id,level,order
346,1,9,214,4,0,
1168,2,9,214,4,0,
1936,3,9,214,4,0,
2834,4,9,214,4,0,
3728,5,9,214,4,0,
4605,6,9,214,4,0,
5636,7,9,214,4,0,
6552,8,9,214,4,0,
7420,9,9,214,4,0,
8398,12,9,214,4,0,
9242,15,9,214,4,0,
9973,16,9,214,4,0,
10657,17,9,214,4,0,
11311,18,9,214,4,0,
12073,19,9,214,4,0,
12947,20,9,214,4,0,
13751,21,9,214,4,0,
14443,22,9,214,4,0,
15165,23,9,214,4,0,
16015,24,9,214,4,0,
16882,25,9,214,4,0,
17617,26,9,214,4,0,
18370,27,9,214,4,0,
19281,28,9,214,4,0,
20165,29,9,214,4,0,
20998,30,9,214,4,0,
21850,31,9,214,4,0,
22820,32,9,214,4,0,
23647,33,9,214,4,0,
24490,34,9,214,4,0,
25562,35,9,214,4,0,
26656,36,9,214,4,0,
27537,37,9,214,4,0,
28310,38,9,214,4,0,
29117,39,9,214,4,0,
30115,40,9,214,4,0,
30960,41,9,214,4,0,
31769,42,9,214,4,0,
32522,43,9,214,4,0,
33217,44,9,214,4,0,
33843,45,9,214,4,0,
34519,46,9,214,4,0,
35360,47,9,214,4,0,
36128,48,9,214,4,0,
36880,49,9,214,4,0,
37658,50,9,214,4,0,
38436,51,9,214,4,0,
39259,52,9,214,4,0,
40205,53,9,214,4,0,
41181,54,9,214,4,0,
42166,55,9,214,4,0,
43150,56,9,214,4,0,
44206,57,9,214,4,0,
45137,58,9,214,4,0,
45918,59,9,214,4,0,
46621,60,9,214,4,0,
47435,61,9,214,4,0,
48220,62,9,214,4,0,
48998,63,9,214,4,0,
49879,64,9,214,4,0,
50822,65,9,214,4,0,
51792,66,9,214,4,0,
52744,67,9,214,4,0,
53617,68,9,214,4,0,
54470,69,9,214,4,0,
55234,70,9,214,4,0,
55870,71,9,214,4,0,
56569,72,9,214,4,0,
57408,73,9,214,4,0,
58244,74,9,214,4,0,
59122,75,9,214,4,0,
59982,76,9,214,4,0,
60812,77,9,214,4,0,
