,pokemon_id,version_group_id,move_id,pokemon_move_method_id,level,order
2854,4,9,337,4,0,
3744,5,9,337,4,0,
4625,6,9,337,1,1,1.0
4626,6,9,337,4,0,
115425,142,9,337,4,0,
121678,149,9,337,4,0,
124373,151,9,337,4,0,
130448,158,9,337,2,0,
132185,160,9,337,4,0,
201639,248,9,337,4,0,
207010,254,9,337,4,0,
242897,306,9,337,4,0,
260859,330,9,337,1,45,
260860,330,9,337,4,0,
263871,334,9,337,4,0,
290570,371,9,337,1,50,
290571,371,9,337,4,0,
291256,372,9,337,1,55,
291257,372,9,337,4,0,
291951,373,9,337,1,61,
291952,373,9,337,4,0,
296576,380,9,337,4,0,
297533,381,9,337,4,0,
299186,383,9,337,4,0,
300047,384,9,337,1,20,
300048,384,9,337,4,0,
329435,443,9,337,1,27,
329436,443,9,337,4,0,
329957,444,9,337,1,33,
329958,444,9,337,4,0,
330429,445,9,337,1,33,
330430,445,9,337,4,0,
351551,483,9,337,1,30,
351552,483,9,337,4,0,
352148,484,9,337,1,30,
352149,484,9,337,4,0,
353772,487,9,337,1,30,
353773,487,9,337,4,0,
356782,493,9,337,4,0,
437676,10007,9,337,1,30,
437677,10007,9,337,4,0,
