,pokemon_id,version_group_id,move_id,pokemon_move_method_id,level,order
249,1,7,235,1,39,
1086,2,7,235,1,47,
1839,3,7,235,1,53,
32442,43,7,235,2,0,
54385,69,7,235,2,0,
81759,102,7,235,2,0,
125743,152,7,235,1,22,
126527,153,7,235,1,23,
127236,154,7,235,1,23,
153347,187,7,235,1,5,1.0
154083,188,7,235,1,1,2.0
154084,188,7,235,1,5,
154763,189,7,235,1,1,2.0
154764,189,7,235,1,5,
156477,191,7,235,1,37,
216618,270,7,235,2,0,
218586,273,7,235,1,21,
249685,315,7,235,1,57,
249686,315,7,235,2,0,
281268,357,7,235,1,47,
