,pokemon_id,version_group_id,move_id,pokemon_move_method_id,level,order
8279,12,6,247,4,0,
11926,19,6,247,4,0,
12805,20,6,247,4,0,
21683,31,6,247,4,0,
24326,34,6,247,4,0,
25386,35,6,247,4,0,
26504,36,6,247,4,0,
28954,39,6,247,4,0,
29970,40,6,247,4,0,
30828,41,6,247,4,0,
31646,42,6,247,4,0,
39106,52,6,247,4,0,
40062,53,6,247,4,0,
48865,63,6,247,4,0,
49730,64,6,247,4,0,
50668,65,6,247,4,0,
62232,79,6,247,4,0,
63335,80,6,247,4,0,
72874,92,6,247,4,0,
73780,93,6,247,4,0,
74683,94,6,247,4,0,
76609,96,6,247,4,0,
77627,97,6,247,4,0,
87021,108,6,247,4,0,
88069,109,6,247,4,0,
88910,110,6,247,4,0,
91964,113,6,247,4,0,
94113,115,6,247,4,0,
99669,122,6,247,4,0,
101748,124,6,247,4,0,
107963,133,6,247,4,0,
108713,134,6,247,4,0,
109491,135,6,247,4,0,
110248,136,6,247,4,0,
110998,137,6,247,4,0,
116335,143,6,247,4,0,
122680,150,6,247,4,0,
124061,151,6,247,4,0,
132938,161,6,247,4,0,
133857,162,6,247,4,0,
134738,163,6,247,4,0,
135518,164,6,247,4,0,
139230,169,6,247,4,0,
142223,173,6,247,4,0,
143058,174,6,247,4,0,
143871,175,6,247,4,0,
144776,176,6,247,4,0,
145698,177,6,247,4,0,
146585,178,6,247,4,0,
155505,190,6,247,4,0,
157819,193,6,247,4,0,
160251,196,6,247,4,0,
160994,197,6,247,4,0,
161712,198,6,247,4,0,
162625,199,6,247,4,0,
163613,200,6,247,4,0,
164629,203,6,247,4,0,
167199,206,6,247,4,0,
170072,209,6,247,4,0,
171106,210,6,247,4,0,
172058,211,6,247,4,0,
175348,215,6,247,4,0,
181272,222,6,247,4,0,
186067,228,6,247,4,0,
186954,229,6,247,4,0,
189865,233,6,247,4,0,
190657,234,6,247,4,0,
193023,238,6,247,4,0,
195485,241,6,247,4,0,
196499,242,6,247,4,0,
202538,249,6,247,4,0,
203560,250,6,247,4,0,
204488,251,6,247,4,0,
212306,261,6,247,4,0,
213029,262,6,247,4,0,
213736,263,6,247,4,0,
214515,264,6,247,4,0,
215371,267,6,247,4,0,
215986,269,6,247,4,0,
218553,273,6,247,4,0,
219151,274,6,247,4,0,
219847,275,6,247,4,0,
223080,280,6,247,4,0,
223939,281,6,247,4,0,
224737,282,6,247,4,0,
225586,283,6,247,4,0,
226184,284,6,247,4,0,
228260,287,6,247,4,0,
229057,288,6,247,4,0,
229856,289,6,247,4,0,
230701,290,6,247,4,0,
231275,291,6,247,4,0,
231931,292,6,247,1,38,
231932,292,6,247,4,0,
232532,293,6,247,4,0,
233220,294,6,247,4,0,
233995,295,6,247,4,0,
237748,300,6,247,4,0,
238604,301,6,247,4,0,
239241,302,6,247,1,41,
239242,302,6,247,4,0,
243692,307,6,247,4,0,
244578,308,6,247,4,0,
248128,313,6,247,4,0,
248891,314,6,247,4,0,
249647,315,6,247,4,0,
250379,316,6,247,4,0,
251086,317,6,247,4,0,
256872,325,6,247,4,0,
257677,326,6,247,4,0,
258543,327,6,247,4,0,
264541,335,6,247,4,0,
266265,337,6,247,4,0,
267042,338,6,247,4,0,
270811,343,6,247,4,0,
271571,344,6,247,4,0,
276224,351,6,247,4,0,
276962,352,6,247,4,0,
277953,353,6,247,1,44,
277954,353,6,247,4,0,
278755,354,6,247,1,48,
278756,354,6,247,4,0,
279545,355,6,247,4,0,
280330,356,6,247,4,0,
282019,358,6,247,4,0,
282855,359,6,247,4,0,
284037,361,6,247,4,0,
284639,362,6,247,4,0,
288413,368,6,247,4,0,
292613,375,6,247,4,0,
293375,376,6,247,4,0,
296380,380,6,247,4,0,
297337,381,6,247,4,0,
300767,385,6,247,4,0,
435724,10003,6,247,4,0,
440205,10013,6,247,4,0,
440875,10014,6,247,4,0,
441545,10015,6,247,4,0,
