,pokemon_id,version_group_id,move_id,pokemon_move_method_id,level,order
9630,15,17,372,1,26,
12530,19,17,372,1,19,
13401,20,17,372,1,19,
14123,21,17,372,1,22,
14790,22,17,372,1,23,
39777,52,17,372,1,41,
40701,53,17,372,1,49,
43712,56,17,372,1,26,
44731,57,17,372,1,26,
67162,84,17,372,2,0,
88660,109,17,372,1,12,
89450,110,17,372,1,12,
115949,142,17,372,2,0,
161507,197,17,372,1,25,
162352,198,17,372,1,25,
162353,198,17,372,2,0,
165348,203,17,372,1,10,
185825,227,17,372,2,0,
189650,232,17,372,1,15,
200436,246,17,372,2,0,
212884,261,17,372,1,22,
213580,262,17,372,1,24,
252333,318,17,372,1,15,
253094,319,17,372,1,15,
266103,336,17,372,2,0,
283761,359,17,372,2,0,
312616,408,17,372,1,24,
313215,409,17,372,1,24,
323402,431,17,372,2,0,
339589,461,17,372,1,1,3.0
359182,498,17,372,1,31,
359553,499,17,372,1,36,
359969,500,17,372,1,38,
360330,501,17,372,2,0,
361327,504,17,372,2,0,
362997,509,17,372,1,28,
363357,510,17,372,1,31,
368702,527,17,372,1,12,
369096,528,17,372,1,1,4.0
369097,528,17,372,1,12,
376290,551,17,372,1,16,
376664,552,17,372,1,16,
377080,553,17,372,1,16,
396067,610,17,372,1,7,
396412,611,17,372,1,1,3.0
396413,611,17,372,1,7,
396793,612,17,372,1,1,4.0
396794,612,17,372,1,7,
397144,613,17,372,2,0,
401111,624,17,372,1,33,
401520,625,17,372,1,33,
404256,633,17,372,2,0,
433923,802,17,372,1,1,2.0
456596,10070,17,372,1,15,
459511,10090,17,372,1,26,
459606,10091,17,372,1,19,
459701,10092,17,372,1,19,
459811,10093,17,372,1,19,
461071,10107,17,372,1,41,
461174,10108,17,372,1,49,
