,pokemon_id,version_group_id,move_id,pokemon_move_method_id,level,order
5682,7,10,59,4,0,
6590,8,10,59,4,0,
7467,9,10,59,4,0,
12112,19,10,59,4,0,
12986,20,10,59,4,0,
20203,29,10,59,4,0,
21031,30,10,59,4,0,
21902,31,10,59,4,0,
22857,32,10,59,4,0,
23679,33,10,59,4,0,
24540,34,10,59,4,0,
25616,35,10,59,4,0,
26701,36,10,59,4,0,
29162,39,10,59,4,0,
30156,40,10,59,4,0,
41224,54,10,59,4,0,
42210,55,10,59,4,0,
46652,60,10,59,4,0,
47465,61,10,59,4,0,
48251,62,10,59,4,0,
56603,72,10,59,4,0,
57439,73,10,59,4,0,
62452,79,10,59,4,0,
63565,80,10,59,4,0,
68269,86,10,59,4,0,
69086,87,10,59,4,0,
71684,90,10,59,4,0,
72365,91,10,59,4,0,
78775,98,10,59,4,0,
79639,99,10,59,4,0,
83587,104,10,59,4,0,
84587,105,10,59,4,0,
87266,108,10,59,4,0,
89976,111,10,59,4,0,
91058,112,10,59,4,0,
92228,113,10,59,4,0,
94376,115,10,59,4,0,
95365,116,10,59,4,0,
96087,117,10,59,4,0,
96779,118,10,59,4,0,
97501,119,10,59,4,0,
98238,120,10,59,4,0,
99003,121,10,59,4,0,
101952,124,10,59,1,55,
101953,124,10,59,4,0,
105363,128,10,59,4,0,
106287,130,10,59,4,0,
107229,131,10,59,4,0,
108871,134,10,59,4,0,
111155,137,10,59,4,0,
111984,138,10,59,4,0,
112832,139,10,59,4,0,
113645,140,10,59,4,0,
114528,141,10,59,4,0,
116564,143,10,59,4,0,
117518,144,10,59,1,71,
117519,144,10,59,4,0,
119861,147,10,59,4,0,
120737,148,10,59,4,0,
121714,149,10,59,4,0,
122950,150,10,59,4,0,
124436,151,10,59,4,0,
130474,158,10,59,4,0,
131353,159,10,59,4,0,
132213,160,10,59,4,0,
134057,162,10,59,4,0,
140154,170,10,59,4,0,
140907,171,10,59,4,0,
150343,183,10,59,4,0,
151168,184,10,59,4,0,
152785,186,10,59,4,0,
158772,194,10,59,4,0,
159617,195,10,59,4,0,
162851,199,10,59,4,0,
167419,206,10,59,4,0,
172242,211,10,59,4,0,
175583,215,10,59,4,0,
179881,220,10,59,1,44,
179882,220,10,59,4,0,
180656,221,10,59,1,56,
180657,221,10,59,4,0,
181480,222,10,59,4,0,
182379,223,10,59,4,0,
183158,224,10,59,4,0,
183887,225,10,59,4,0,
184569,226,10,59,4,0,
187908,230,10,59,4,0,
190024,233,10,59,4,0,
193210,238,10,59,1,45,
193211,238,10,59,4,0,
195712,241,10,59,4,0,
196745,242,10,59,4,0,
199238,245,10,59,1,85,
199239,245,10,59,4,0,
201677,248,10,59,4,0,
202766,249,10,59,4,0,
210211,258,10,59,4,0,
210969,259,10,59,4,0,
211716,260,10,59,4,0,
213925,263,10,59,4,0,
214706,264,10,59,4,0,
216740,270,10,59,4,0,
217416,271,10,59,4,0,
218089,272,10,59,4,0,
221856,278,10,59,4,0,
222524,279,10,59,4,0,
225722,283,10,59,4,0,
226340,284,10,59,4,0,
228460,287,10,59,4,0,
229254,288,10,59,4,0,
230065,289,10,59,4,0,
232701,293,10,59,4,0,
233413,294,10,59,4,0,
234214,295,10,59,4,0,
236560,298,10,59,4,0,
237960,300,10,59,4,0,
238752,301,10,59,4,0,
242936,306,10,59,4,0,
251969,318,10,59,4,0,
252657,319,10,59,4,0,
253433,320,10,59,4,0,
254158,321,10,59,4,0,
264791,335,10,59,4,0,
266436,337,10,59,4,0,
268001,339,10,59,4,0,
268668,340,10,59,4,0,
269399,341,10,59,4,0,
270210,342,10,59,4,0,
275214,349,10,59,4,0,
275742,350,10,59,4,0,
276385,351,10,59,4,0,
277214,352,10,59,4,0,
279730,355,10,59,4,0,
280555,356,10,59,4,0,
283124,359,10,59,4,0,
284176,361,10,59,1,46,
284177,361,10,59,4,0,
284803,362,10,59,1,51,
284804,362,10,59,4,0,
285511,363,10,59,1,43,
285512,363,10,59,4,0,
286215,364,10,59,1,47,
286216,364,10,59,4,0,
286867,365,10,59,1,52,
286868,365,10,59,4,0,
287485,366,10,59,4,0,
287995,367,10,59,4,0,
288550,368,10,59,4,0,
289202,369,10,59,4,0,
289941,370,10,59,4,0,
295050,378,10,59,4,0,
298451,382,10,59,4,0,
300076,384,10,59,4,0,
305799,393,10,59,4,0,
306326,394,10,59,4,0,
306835,395,10,59,4,0,
308609,399,10,59,4,0,
309154,400,10,59,4,0,
312235,408,10,59,4,0,
312837,409,10,59,4,0,
313422,410,10,59,4,0,
313991,411,10,59,4,0,
316514,418,10,59,4,0,
317027,419,10,59,4,0,
318306,422,10,59,4,0,
318753,423,10,59,4,0,
321546,428,10,59,4,0,
331039,446,10,59,4,0,
336692,456,10,59,4,0,
337183,457,10,59,4,0,
337634,458,10,59,4,0,
338126,459,10,59,1,41,
338127,459,10,59,4,0,
338628,460,10,59,1,47,
338629,460,10,59,4,0,
339178,461,10,59,4,0,
340332,463,10,59,4,0,
340983,464,10,59,4,0,
344744,471,10,59,1,71,
344745,471,10,59,4,0,
345839,473,10,59,1,56,
345840,473,10,59,4,0,
346341,474,10,59,4,0,
348254,477,10,59,4,0,
348873,478,10,59,1,51,
348874,478,10,59,4,0,
350406,481,10,59,4,0,
351577,483,10,59,4,0,
352179,484,10,59,4,0,
354835,489,10,59,4,0,
355241,490,10,59,4,0,
355761,491,10,59,4,0,
356826,493,10,59,4,0,
439000,10010,10,59,10,0,
440366,10013,10,59,4,0,
441036,10014,10,59,4,0,
441706,10015,10,59,4,0,
