,pokemon_id,version_group_id,move_id,pokemon_move_method_id,level,order
30929,41,8,428,2,0,
36095,48,8,428,1,37,
36847,49,8,428,1,41,
41143,54,8,428,1,40,
42129,55,8,428,1,44,
62360,79,8,428,1,34,
62361,79,8,428,2,0,
63469,80,8,428,1,34,
76736,96,8,428,1,50,
77748,97,8,428,1,64,
105288,128,8,428,1,29,
134835,163,8,428,1,33,
135606,164,8,428,1,37,
145812,177,8,428,2,0,
162756,199,8,428,1,34,
164754,203,8,428,1,41,
190772,234,8,428,1,38,
190773,234,8,428,2,0,
195618,241,8,428,1,29,
216675,270,8,428,1,27,
217345,271,8,428,1,27,
237872,300,8,428,2,0,
239379,302,8,428,1,50,
248242,313,8,428,1,37,
249004,314,8,428,1,37,
256986,325,8,428,1,26,
256987,325,8,428,2,0,
257800,326,8,428,1,26,
268603,340,8,428,1,1,1.0
283012,359,8,428,2,0,
290522,371,8,428,1,35,
291206,372,8,428,1,37,
291891,373,8,428,1,37,
292714,375,8,428,1,52,
293481,376,8,428,1,62,
296511,380,8,428,1,40,
297468,381,8,428,1,40,
300881,385,8,428,1,35,
301619,386,8,428,1,65,
312139,408,8,428,1,33,
312743,409,8,428,1,36,
330948,446,8,428,2,0,
353209,486,8,428,1,50,
434345,10001,8,428,1,65,
435062,10002,8,428,1,65,
435807,10003,8,428,1,65,
