,pokemon_id,version_group_id,move_id,pokemon_move_method_id,level,order
185263,227,8,14,4,0,
185264,227,8,15,4,0,
185265,227,8,18,2,0,
185266,227,8,19,4,0,
185267,227,8,28,1,7,
185268,227,8,31,1,20,
185269,227,8,43,1,1,1.0
185270,227,8,46,4,0,
185271,227,8,64,1,1,2.0
185272,227,8,65,2,0,
185273,227,8,92,4,0,
185274,227,8,97,1,14,
185275,227,8,104,4,0,
185276,227,8,129,1,11,
185277,227,8,143,2,0,
185278,227,8,148,4,0,
185279,227,8,156,4,0,
185280,227,8,157,4,0,
185281,227,8,163,1,46,
185282,227,8,164,4,0,
185283,227,8,168,4,0,
185284,227,8,174,2,0,
185285,227,8,182,4,0,
185286,227,8,191,1,27,
185287,227,8,201,4,0,
185288,227,8,203,4,0,
185289,227,8,207,4,0,
185290,227,8,211,1,38,
185291,227,8,211,4,0,
185292,227,8,213,4,0,
185293,227,8,214,4,0,
185294,227,8,216,4,0,
185295,227,8,218,4,0,
185296,227,8,228,2,0,
185297,227,8,237,4,0,
185298,227,8,241,4,0,
185299,227,8,249,4,0,
185300,227,8,259,4,0,
185301,227,8,263,4,0,
185302,227,8,269,4,0,
185303,227,8,290,4,0,
185304,227,8,314,1,24,
185305,227,8,317,4,0,
185306,227,8,319,1,33,
185307,227,8,332,4,0,
185308,227,8,355,4,0,
185309,227,8,363,4,0,
185310,227,8,365,4,0,
185311,227,8,371,4,0,
185312,227,8,372,2,0,
185313,227,8,399,4,0,
185314,227,8,400,1,50,
185315,227,8,403,1,40,
185316,227,8,404,4,0,
185317,227,8,413,2,0,
185318,227,8,430,4,0,
185319,227,8,432,4,0,
185320,227,8,445,4,0,
185321,227,8,446,4,0,
