,pokemon_id,version_group_id,move_id,pokemon_move_method_id,level,order
292530,375,5,15,4,0,
292531,375,5,36,1,1,
292532,375,5,63,1,62,
292533,375,5,63,4,0,
292534,375,5,70,4,0,
292535,375,5,89,4,0,
292536,375,5,92,4,0,
292537,375,5,93,1,20,1.0
292538,375,5,94,1,38,
292539,375,5,94,4,0,
292540,375,5,97,1,56,
292541,375,5,104,4,0,
292542,375,5,113,4,0,
292543,375,5,115,4,0,
292544,375,5,148,4,0,
292545,375,5,156,4,0,
292546,375,5,182,4,0,
292547,375,5,184,1,26,
292548,375,5,188,4,0,
292549,375,5,201,4,0,
292550,375,5,216,4,0,
292551,375,5,218,4,0,
292552,375,5,228,1,32,
292553,375,5,232,1,20,2.0
292554,375,5,237,4,0,
292555,375,5,240,4,0,
292556,375,5,241,4,0,
292557,375,5,247,4,0,
292558,375,5,249,4,0,
292559,375,5,263,4,0,
292560,375,5,280,4,0,
292561,375,5,290,4,0,
292562,375,5,309,1,50,
292563,375,5,317,4,0,
292564,375,5,332,4,0,
292565,375,5,334,1,44,
