,pokemon_id,version_group_id,move_id,pokemon_move_method_id,level,order
315306,414,18,16,1,26,
315307,414,18,33,1,1,2.0
315308,414,18,60,1,32,
315309,414,18,63,4,0,
315310,414,18,76,4,0,
315311,414,18,77,1,29,
315312,414,18,92,4,0,
315313,414,18,93,1,23,
315314,414,18,94,1,44,
315315,414,18,94,4,0,
315316,414,18,104,4,0,
315317,414,18,138,4,0,
315318,414,18,156,4,0,
315319,414,18,164,4,0,
315320,414,18,168,4,0,
315321,414,18,182,1,1,3.0
315322,414,18,182,1,10,
315323,414,18,182,4,0,
315324,414,18,207,4,0,
315325,414,18,213,4,0,
315326,414,18,214,4,0,
315327,414,18,216,4,0,
315328,414,18,218,4,0,
315329,414,18,219,4,0,
315330,414,18,237,1,20,
315331,414,18,237,4,0,
315332,414,18,240,4,0,
315333,414,18,241,4,0,
315334,414,18,244,4,0,
315335,414,18,247,4,0,
315336,414,18,263,4,0,
315337,414,18,293,1,35,
315338,414,18,318,1,38,
315339,414,18,332,4,0,
315340,414,18,355,4,0,
315341,414,18,369,4,0,
315342,414,18,403,1,41,
315343,414,18,405,1,50,
315344,414,18,412,4,0,
315345,414,18,416,4,0,
315346,414,18,450,1,1,4.0
315347,414,18,450,1,15,
315348,414,18,474,4,0,
315349,414,18,483,1,0,
315350,414,18,483,1,1,1.0
315351,414,18,496,4,0,
315352,414,18,512,4,0,
315353,414,18,590,4,0,
315354,414,18,611,4,0,
315355,414,18,679,1,47,
