,pokemon_id,version_group_id,move_id,pokemon_move_method_id,level,order
241268,304,9,15,4,0,
241269,304,9,23,2,0,
241270,304,9,29,1,11,
241271,304,9,33,1,1,
241272,304,9,34,2,0,
241273,304,9,36,1,25,
241274,304,9,38,1,43,
241275,304,9,46,1,22,
241276,304,9,46,4,0,
241277,304,9,70,4,0,
241278,304,9,89,4,0,
241279,304,9,91,4,0,
241280,304,9,92,4,0,
241281,304,9,103,2,0,
241282,304,9,104,4,0,
241283,304,9,106,1,4,
241284,304,9,156,4,0,
241285,304,9,157,4,0,
241286,304,9,164,4,0,
241287,304,9,173,3,0,
241288,304,9,174,2,0,
241289,304,9,180,3,0,
241290,304,9,182,1,32,
241291,304,9,182,4,0,
241292,304,9,189,1,8,
241293,304,9,189,3,0,
241294,304,9,201,4,0,
241295,304,9,203,4,0,
241296,304,9,205,3,0,
241297,304,9,207,4,0,
241298,304,9,210,3,0,
241299,304,9,213,4,0,
241300,304,9,214,4,0,
241301,304,9,216,4,0,
241302,304,9,218,4,0,
241303,304,9,231,1,39,
241304,304,9,231,4,0,
241305,304,9,232,1,15,
241306,304,9,237,4,0,
241307,304,9,240,4,0,
241308,304,9,241,4,0,
241309,304,9,246,3,0,
241310,304,9,249,4,0,
241311,304,9,253,3,0,
241312,304,9,263,4,0,
241313,304,9,265,2,0,
241314,304,9,276,3,0,
241315,304,9,283,2,0,
241316,304,9,283,3,0,
241317,304,9,290,4,0,
241318,304,9,317,4,0,
241319,304,9,319,1,36,
241320,304,9,332,4,0,
241321,304,9,334,1,18,
241322,304,9,334,3,0,
241323,304,9,351,4,0,
241324,304,9,352,4,0,
241325,304,9,363,4,0,
241326,304,9,368,1,46,
241327,304,9,393,3,0,
241328,304,9,397,4,0,
241329,304,9,407,2,0,
241330,304,9,414,3,0,
241331,304,9,421,4,0,
241332,304,9,442,1,29,
241333,304,9,442,2,0,
241334,304,9,442,3,0,
241335,304,9,445,4,0,
241336,304,9,446,4,0,
