,pokemon_id,version_group_id,move_id,pokemon_move_method_id,level,order
280049,355,16,43,1,1,1.0
280050,355,16,50,1,6,1.0
280051,355,16,58,4,0,
280052,355,16,59,4,0,
280053,355,16,92,4,0,
280054,355,16,94,4,0,
280055,355,16,101,1,1,2.0
280056,355,16,104,4,0,
280057,355,16,109,1,30,1.0
280058,355,16,114,2,0,
280059,355,16,138,4,0,
280060,355,16,148,4,0,
280061,355,16,156,4,0,
280062,355,16,164,4,0,
280063,355,16,168,4,0,
280064,355,16,173,3,0,
280065,355,16,174,1,33,1.0
280066,355,16,180,3,0,
280067,355,16,182,4,0,
280068,355,16,185,2,0,
280069,355,16,193,1,14,1.0
280070,355,16,194,2,0,
280071,355,16,196,3,0,
280072,355,16,207,4,0,
280073,355,16,212,1,46,1.0
280074,355,16,213,4,0,
280075,355,16,214,4,0,
280076,355,16,216,4,0,
280077,355,16,218,4,0,
280078,355,16,220,2,0,
280079,355,16,220,3,0,
280080,355,16,228,1,22,1.0
280081,355,16,237,4,0,
280082,355,16,240,4,0,
280083,355,16,241,4,0,
280084,355,16,244,4,0,
280085,355,16,247,1,41,1.0
280086,355,16,247,4,0,
280087,355,16,248,1,54,1.0
280088,355,16,259,4,0,
280089,355,16,261,1,25,1.0
280090,355,16,261,4,0,
280091,355,16,262,2,0,
280092,355,16,263,4,0,
280093,355,16,269,4,0,
280094,355,16,271,3,0,
280095,355,16,285,2,0,
280096,355,16,285,3,0,
280097,355,16,286,2,0,
280098,355,16,288,2,0,
280099,355,16,289,3,0,
280100,355,16,290,4,0,
280101,355,16,310,1,9,1.0
280102,355,16,347,4,0,
280103,355,16,356,3,0,
280104,355,16,371,1,49,1.0
280105,355,16,371,4,0,
280106,355,16,373,4,0,
280107,355,16,374,4,0,
280108,355,16,399,2,0,
280109,355,16,399,4,0,
280110,355,16,425,1,17,1.0
280111,355,16,433,4,0,
280112,355,16,451,4,0,
280113,355,16,466,2,0,
280114,355,16,472,3,0,
280115,355,16,496,4,0,
280116,355,16,506,1,38,1.0
280117,355,16,590,4,0,
280118,355,16,611,4,0,
