,pokemon_id,version_group_id,move_id,pokemon_move_method_id,level,order
53355,68,4,2,1,15,
53356,68,4,7,4,0,
53357,68,4,8,4,0,
53358,68,4,9,4,0,
53359,68,4,29,4,0,
53360,68,4,43,1,1,2.0
53361,68,4,53,3,0,
53362,68,4,63,4,0,
53363,68,4,66,1,61,
53364,68,4,67,1,1,1.0
53365,68,4,69,1,19,
53366,68,4,70,4,0,
53367,68,4,89,4,0,
53368,68,4,91,4,0,
53369,68,4,92,4,0,
53370,68,4,104,4,0,
53371,68,4,116,1,1,3.0
53372,68,4,116,1,8,
53373,68,4,126,4,0,
53374,68,4,156,4,0,
53375,68,4,168,4,0,
53376,68,4,173,4,0,
53377,68,4,174,4,0,
53378,68,4,182,4,0,
53379,68,4,184,1,52,
53380,68,4,189,4,0,
53381,68,4,193,1,25,
53382,68,4,197,4,0,
53383,68,4,203,4,0,
53384,68,4,207,4,0,
53385,68,4,213,4,0,
53386,68,4,214,4,0,
53387,68,4,216,4,0,
53388,68,4,218,4,0,
53389,68,4,223,4,0,
53390,68,4,233,1,34,
53391,68,4,237,4,0,
53392,68,4,238,1,43,
53393,68,4,241,4,0,
53394,68,4,249,4,0,
