,pokemon_id,version_group_id,move_id,pokemon_move_method_id,level,order
4286,6,3,211,4,0,
9759,16,3,211,2,0,
9760,16,3,211,4,0,
10462,17,3,211,4,0,
11103,18,3,211,4,0,
13528,21,3,211,4,0,
14245,22,3,211,4,0,
30716,41,3,211,4,0,
31542,42,3,211,4,0,
65706,83,3,211,2,0,
65707,83,3,211,4,0,
66595,84,3,211,4,0,
67291,85,3,211,4,0,
100715,123,3,211,4,0,
115108,142,3,211,2,0,
115109,142,3,211,4,0,
117256,144,3,211,4,0,
118011,145,3,211,4,0,
118772,146,3,211,4,0,
121282,149,3,211,4,0,
123841,151,3,211,4,0,
134616,163,3,211,4,0,
135406,164,3,211,4,0,
139123,169,3,211,4,0,
144633,176,3,211,4,0,
145572,177,3,211,2,0,
161588,198,3,211,4,0,
172783,212,3,211,4,0,
185097,227,3,211,1,49,
185098,227,3,211,4,0,
202368,249,3,211,4,0,
203402,250,3,211,4,0,
