,pokemon_id,version_group_id,move_id,pokemon_move_method_id,level,order
49340,63,16,112,2,0,
56915,72,16,112,1,28,1.0
57733,73,16,112,1,28,1.0
71950,90,16,112,2,0,
77194,96,16,112,2,0,
100394,122,16,112,1,1,7.0
123438,150,16,112,1,64,1.0
125166,151,16,112,1,40,1.0
181859,222,16,112,2,0,
194369,239,16,112,2,0,
195124,240,16,112,2,0,
210541,258,16,112,2,0,
272830,345,16,112,2,0,
287693,366,16,112,2,0,
327607,439,16,112,1,1,2.0
340015,462,16,112,1,1,4.0
344944,471,16,112,1,29,1.0
365677,517,16,112,2,0,
394206,605,16,112,2,0,
415973,677,16,112,2,0,
420616,698,16,112,2,0,
423769,712,16,112,2,0,
449659,10043,16,112,1,64,1.0
449997,10044,16,112,1,64,1.0
