,pokemon_id,version_group_id,move_id,pokemon_move_method_id,level,order
2999,4,12,99,1,19,
3863,5,12,99,1,20,
4800,6,12,99,1,20,
9382,15,12,99,1,25,
44393,57,12,99,1,1,4.0
44394,57,12,99,1,28,
66931,84,12,99,1,25,
67624,85,12,99,1,25,
75969,95,12,99,1,25,
83721,104,12,99,1,29,
84719,105,12,99,1,32,
94546,115,12,99,1,31,
105486,128,12,99,1,8,
130605,158,12,99,1,7,
131470,159,12,99,1,1,3.0
131471,159,12,99,1,7,
132355,160,12,99,1,1,3.0
132356,160,12,99,1,7,
167574,206,12,99,1,1,
169467,208,12,99,1,25,
170456,209,12,99,1,34,
171468,210,12,99,1,38,
252073,318,12,99,1,7,
252787,319,12,99,1,1,3.0
252788,319,12,99,1,7,
290703,371,12,99,1,1,
291380,372,12,99,1,1,1.0
292114,373,12,99,1,1,1.0
