,pokemon_id,version_group_id,move_id,pokemon_move_method_id,level,order
15101,23,8,180,2,0,
27474,37,8,180,2,0,
39185,52,8,180,2,0,
72950,92,8,180,1,5,
73843,93,8,180,1,1,3.0
73844,93,8,180,1,5,
74765,94,8,180,1,1,3.0
74766,94,8,180,1,5,
88142,109,8,180,2,0,
155602,190,8,180,2,0,
163687,200,8,180,1,5,
163688,200,8,180,2,0,
167297,206,8,180,1,21,
175443,215,8,180,2,0,
186147,228,8,180,2,0,
190742,234,8,180,2,0,
231989,292,8,180,1,25,
278030,353,8,180,1,16,
278832,354,8,180,1,16,
321994,429,8,180,1,1,5.0
328804,442,8,180,1,1,4.0
