,pokemon_id,version_group_id,move_id,pokemon_move_method_id,level,order
5827,7,12,258,4,0,
6714,8,12,258,4,0,
7621,9,12,258,4,0,
41379,54,12,258,4,0,
42357,55,12,258,4,0,
46773,60,12,258,4,0,
47585,61,12,258,4,0,
48374,62,12,258,4,0,
56735,72,12,258,4,0,
57561,73,12,258,4,0,
62622,79,12,258,4,0,
63741,80,12,258,4,0,
68399,86,12,258,4,0,
69209,87,12,258,4,0,
71797,90,12,258,4,0,
72458,91,12,258,4,0,
78917,98,12,258,4,0,
79773,99,12,258,4,0,
92425,113,12,258,4,0,
94566,115,12,258,4,0,
95481,116,12,258,4,0,
96194,117,12,258,4,0,
96893,118,12,258,4,0,
97607,119,12,258,4,0,
98363,120,12,258,4,0,
99122,121,12,258,4,0,
102108,124,12,258,4,0,
106425,130,12,258,4,0,
107387,131,12,258,4,0,
108994,134,12,258,4,0,
112120,138,12,258,4,0,
112959,139,12,258,4,0,
113781,140,12,258,4,0,
114677,141,12,258,4,0,
117638,144,12,258,4,0,
120002,147,12,258,4,0,
120867,148,12,258,4,0,
121904,149,12,258,4,0,
123158,150,12,258,4,0,
124746,151,12,258,4,0,
130619,158,12,258,4,0,
131486,159,12,258,4,0,
132371,160,12,258,4,0,
140283,170,12,258,4,0,
141035,171,12,258,4,0,
150476,183,12,258,4,0,
151294,184,12,258,4,0,
152899,186,12,258,4,0,
158912,194,12,258,4,0,
159757,195,12,258,4,0,
163027,199,12,258,4,0,
172384,211,12,258,4,0,
175761,215,12,258,4,0,
180013,220,12,258,4,0,
180789,221,12,258,4,0,
181646,222,12,258,4,0,
183982,225,12,258,4,0,
184710,226,12,258,4,0,
188021,230,12,258,4,0,
193357,238,12,258,4,0,
196927,242,12,258,4,0,
199368,245,12,258,4,0,
202949,249,12,258,4,0,
210351,258,12,258,4,0,
211098,259,12,258,4,0,
211864,260,12,258,4,0,
216860,270,12,258,4,0,
217539,271,12,258,4,0,
218203,272,12,258,4,0,
221973,278,12,258,4,0,
222656,279,12,258,4,0,
236655,298,12,258,4,0,
252089,318,12,258,4,0,
252808,319,12,258,4,0,
253566,320,12,258,4,0,
254285,321,12,258,4,0,
268122,339,12,258,4,0,
268799,340,12,258,4,0,
269546,341,12,258,4,0,
270361,342,12,258,4,0,
275302,349,12,258,4,0,
275856,350,12,258,4,0,
276514,351,12,258,1,20,5.0
276515,351,12,258,4,0,
283333,359,12,258,4,0,
284287,361,12,258,1,37,
284288,361,12,258,4,0,
284929,362,12,258,1,42,
284930,362,12,258,4,0,
285646,363,12,258,1,31,
285647,363,12,258,4,0,
286333,364,12,258,1,31,
286334,364,12,258,4,0,
286998,365,12,258,1,31,
286999,365,12,258,4,0,
287573,366,12,258,4,0,
288097,367,12,258,4,0,
288660,368,12,258,4,0,
289349,369,12,258,4,0,
290055,370,12,258,4,0,
295185,378,12,258,4,0,
298583,382,12,258,4,0,
440495,10013,12,258,1,20,5.0
440496,10013,12,258,4,0,
441165,10014,12,258,1,20,5.0
441166,10014,12,258,4,0,
441835,10015,12,258,1,20,5.0
441836,10015,12,258,4,0,
