,pokemon_id,version_group_id,move_id,pokemon_move_method_id,level,order
8305,12,7,168,4,0,
9150,15,7,168,4,0,
9883,16,7,168,4,0,
10579,17,7,168,4,0,
11228,18,7,168,4,0,
11959,19,7,168,4,0,
12836,20,7,168,4,0,
13659,21,7,168,4,0,
14364,22,7,168,4,0,
15060,23,7,168,4,0,
15915,24,7,168,4,0,
17537,26,7,168,4,0,
18252,27,7,168,4,0,
19171,28,7,168,4,0,
20057,29,7,168,4,0,
20906,30,7,168,4,0,
21725,31,7,168,4,0,
22715,32,7,168,4,0,
23557,33,7,168,4,0,
24367,34,7,168,4,0,
30853,41,7,168,4,0,
31672,42,7,168,4,0,
34412,46,7,168,4,0,
35264,47,7,168,4,0,
36036,48,7,168,4,0,
36785,49,7,168,4,0,
37559,50,7,168,4,0,
38343,51,7,168,4,0,
39139,52,7,168,4,0,
40095,53,7,168,4,0,
43023,56,7,168,4,0,
44092,57,7,168,4,0,
45035,58,7,168,4,0,
45843,59,7,168,4,0,
46525,60,7,168,4,0,
47340,61,7,168,4,0,
48127,62,7,168,4,0,
48899,63,7,168,4,0,
49770,64,7,168,4,0,
50709,65,7,168,4,0,
51673,66,7,168,4,0,
52645,67,7,168,4,0,
53514,68,7,168,4,0,
54376,69,7,168,4,0,
55152,70,7,168,4,0,
55797,71,7,168,4,0,
56469,72,7,168,4,0,
57315,73,7,168,4,0,
65855,83,7,168,4,0,
66723,84,7,168,4,0,
67415,85,7,168,4,0,
68131,86,7,168,4,0,
68955,87,7,168,4,0,
69751,88,7,168,4,0,
70679,89,7,168,4,0,
72901,92,7,168,4,0,
73802,93,7,168,4,0,
74718,94,7,168,4,0,
76652,96,7,168,4,0,
77667,97,7,168,4,0,
78618,98,7,168,4,0,
79496,99,7,168,4,0,
80285,100,7,168,4,0,
80980,101,7,168,4,0,
81751,102,7,168,4,0,
82605,103,7,168,4,0,
83419,104,7,168,4,0,
84425,105,7,168,4,0,
85337,106,7,168,4,0,
86146,107,7,168,4,0,
87070,108,7,168,4,0,
88099,109,7,168,4,0,
88939,110,7,168,4,0,
89798,111,7,168,4,0,
90870,112,7,168,4,0,
93172,114,7,168,4,0,
94164,115,7,168,4,0,
99719,122,7,168,4,0,
100871,123,7,168,4,0,
101788,124,7,168,4,0,
102773,125,7,168,4,0,
103582,126,7,168,4,0,
104327,127,7,168,4,0,
111027,137,7,168,4,0,
111837,138,7,168,4,0,
112695,139,7,168,4,0,
113499,140,7,168,4,0,
114368,141,7,168,4,0,
115276,142,7,168,4,0,
124125,151,7,168,4,0,
132974,161,7,168,4,0,
133894,162,7,168,4,0,
134767,163,7,168,4,0,
135543,164,7,168,4,0,
136297,165,7,168,4,0,
137098,166,7,168,4,0,
137854,167,7,168,4,0,
138572,168,7,168,4,0,
139257,169,7,168,4,0,
145730,177,7,168,4,0,
146614,178,7,168,4,0,
151802,185,7,168,4,0,
152672,186,7,168,4,0,
155551,190,7,168,4,0,
157846,193,7,168,4,0,
161741,198,7,168,4,0,
163643,200,7,168,4,0,
164667,203,7,168,4,0,
167240,206,7,168,4,0,
168227,207,7,168,4,0,
170116,209,7,168,4,0,
171150,210,7,168,4,0,
172918,212,7,168,4,0,
174463,214,7,168,4,0,
175389,215,7,168,4,0,
176451,216,7,168,4,0,
177401,217,7,168,4,0,
182245,223,7,168,4,0,
183021,224,7,168,4,0,
183778,225,7,168,4,0,
185242,227,7,168,4,0,
186101,228,7,168,4,0,
186986,229,7,168,4,0,
189894,233,7,168,4,0,
190693,234,7,168,4,0,
191714,236,7,168,4,0,
192313,237,7,168,4,0,
193060,238,7,168,4,0,
193925,239,7,168,4,0,
194703,240,7,168,4,0,
212336,261,7,168,1,45,
212337,261,7,168,4,0,
213059,262,7,168,1,52,
213060,262,7,168,4,0,
213770,263,7,168,4,0,
214552,264,7,168,4,0,
215392,267,7,168,4,0,
216009,269,7,168,4,0,
216610,270,7,168,4,0,
217278,271,7,168,1,37,
217279,271,7,168,4,0,
217958,272,7,168,4,0,
219183,274,7,168,4,0,
219876,275,7,168,4,0,
220566,276,7,168,4,0,
221157,277,7,168,4,0,
221721,278,7,168,4,0,
222378,279,7,168,4,0,
223116,280,7,168,4,0,
223975,281,7,168,4,0,
224774,282,7,168,4,0,
225610,283,7,168,4,0,
226209,284,7,168,4,0,
231303,291,7,168,4,0,
231955,292,7,168,4,0,
239282,302,7,168,4,0,
245455,309,7,168,4,0,
246145,310,7,168,4,0,
248164,313,7,168,4,0,
248925,314,7,168,4,0,
251841,318,7,168,4,0,
252508,319,7,168,4,0,
256906,325,7,168,4,0,
257716,326,7,168,4,0,
258587,327,7,168,4,0,
263026,333,7,168,4,0,
263736,334,7,168,4,0,
264586,335,7,168,4,0,
265533,336,7,168,4,0,
276252,351,7,168,4,0,
277012,352,7,168,1,1,1.0
277013,352,7,168,4,0,
277985,353,7,168,4,0,
278788,354,7,168,4,0,
279575,355,7,168,4,0,
280372,356,7,168,4,0,
282902,359,7,168,4,0,
440233,10013,7,168,4,0,
440903,10014,7,168,4,0,
441573,10015,7,168,4,0,
