,pokemon_id,version_group_id,move_id,pokemon_move_method_id,level,order
3206,4,16,108,1,10,1.0
4045,5,16,108,1,10,1.0
5040,6,16,108,1,1,9.0
5041,6,16,108,1,10,1.0
88551,109,16,108,1,7,1.0
89356,110,16,108,1,1,4.0
89357,110,16,108,1,7,1.0
95632,116,16,108,1,5,1.0
96333,117,16,108,1,1,3.0
96334,117,16,108,1,5,1.0
103979,126,16,108,1,8,1.0
128407,155,16,108,1,6,1.0
129108,156,16,108,1,1,3.0
129109,156,16,108,1,6,1.0
129925,157,16,108,1,1,6.0
129926,157,16,108,1,6,1.0
178606,218,16,108,2,0,
188169,230,16,108,1,1,4.0
188170,230,16,108,1,5,1.0
195122,240,16,108,1,8,1.0
232986,293,16,108,2,0,
256618,324,16,108,1,15,1.0
324866,434,16,108,1,14,1.0
325388,435,16,108,1,14,1.0
329152,442,16,108,2,0,
343036,467,16,108,1,1,5.0
343037,467,16,108,1,8,1.0
411763,656,16,108,1,18,1.0
411990,657,16,108,1,20,1.0
412215,658,16,108,1,20,1.0
418912,690,16,108,1,1,2.0
419111,691,16,108,1,1,4.0
447337,10034,16,108,1,1,9.0
447338,10034,16,108,1,10,1.0
447625,10035,16,108,1,1,9.0
447626,10035,16,108,1,10,1.0
