,pokemon_id,version_group_id,move_id,pokemon_move_method_id,level,order
25359,35,6,118,1,29,
25360,35,6,118,3,0,
26479,36,6,118,1,1,4.0
26480,36,6,118,3,0,
42954,56,6,118,3,0,
44028,57,6,118,3,0,
47284,61,6,118,3,0,
48072,62,6,118,3,0,
48843,63,6,118,3,0,
49708,64,6,118,3,0,
50646,65,6,118,3,0,
51609,66,6,118,3,0,
52588,67,6,118,3,0,
53456,68,6,118,3,0,
58080,74,6,118,3,0,
58966,75,6,118,3,0,
59815,76,6,118,3,0,
74655,94,6,118,3,0,
76587,96,6,118,3,0,
77605,97,6,118,3,0,
85282,106,6,118,3,0,
86093,107,6,118,3,0,
91932,113,6,118,2,0,
91933,113,6,118,3,0,
99644,122,6,118,3,0,
101721,124,6,118,3,0,
116304,143,6,118,3,0,
122652,150,6,118,3,0,
124023,151,6,118,1,30,
124024,151,6,118,3,0,
142190,173,6,118,2,0,
142191,173,6,118,3,0,
143838,175,6,118,1,6,
143839,175,6,118,3,0,
144747,176,6,118,1,6,
144748,176,6,118,3,0,
152619,186,6,118,3,0,
155479,190,6,118,3,0,
170043,209,6,118,2,0,
170044,209,6,118,3,0,
171081,210,6,118,3,0,
176382,216,6,118,3,0,
177332,217,6,118,3,0,
192997,238,6,118,3,0,
195454,241,6,118,3,0,
196472,242,6,118,3,0,
204462,251,6,118,3,0,
217903,272,6,118,3,0,
234847,296,6,118,3,0,
235662,297,6,118,3,0,
239213,302,6,118,3,0,
243663,307,6,118,3,0,
244550,308,6,118,3,0,
246747,311,6,118,3,0,
247421,312,6,118,3,0,
248104,313,6,118,3,0,
248865,314,6,118,3,0,
258511,327,6,118,3,0,
276929,352,6,118,3,0,
278731,354,6,118,3,0,
280304,356,6,118,3,0,
300742,385,6,118,3,0,
