,pokemon_id,version_group_id,move_id,pokemon_move_method_id,level,order
37953,50,15,262,2,0,
70218,88,15,262,1,48,
71140,89,15,262,1,57,
88526,109,15,262,1,45,
89333,110,15,262,1,54,
153723,187,15,262,1,49,
154430,188,15,262,1,60,
155123,189,15,262,1,69,
164129,200,15,262,2,0,
178580,218,15,262,2,0,
223613,280,15,262,2,0,
280027,355,15,262,2,0,
297932,381,15,262,1,1,1.0
297933,381,15,262,1,85,
318483,422,15,262,2,0,
320057,425,15,262,2,0,
324834,434,15,262,1,43,
325358,435,15,262,1,51,
329123,442,15,262,1,43,
350068,480,15,262,1,1,1.0
350069,480,15,262,1,76,
374722,546,15,262,2,0,
380355,562,15,262,2,0,
383147,570,15,262,2,0,
394959,607,15,262,1,33,
395316,608,15,262,1,33,
454948,10063,15,262,1,1,1.0
454949,10063,15,262,1,85,
