,pokemon_id,version_group_id,move_id,pokemon_move_method_id,level,order
8710,12,16,18,1,22,1.0
10252,16,16,18,1,17,1.0
10909,17,16,18,1,17,1.0
11583,18,16,18,1,17,1.0
14028,21,16,18,2,0,
31294,41,16,18,2,0,
115818,142,16,18,2,0,
116958,143,16,18,2,0,
135201,163,16,18,2,0,
158261,193,16,18,2,0,
162228,198,16,18,2,0,
185713,227,16,18,2,0,
203163,249,16,18,1,1,1.0
204137,250,16,18,1,1,1.0
215747,267,16,18,1,30,1.0
216371,269,16,18,1,30,1.0
220314,275,16,18,1,1,3.0
220921,276,16,18,2,0,
226619,284,16,18,1,1,2.0
226620,284,16,18,1,48,1.0
235410,296,16,18,1,16,1.0
236195,297,16,18,1,16,1.0
257397,325,16,18,2,0,
281750,357,16,18,1,21,1.0
307571,396,16,18,1,21,1.0
307966,397,16,18,1,23,1.0
308353,398,16,18,1,23,1.0
312495,408,16,18,2,0,
331326,446,16,18,2,0,
333025,449,16,18,2,0,
333967,451,16,18,2,0,
380002,561,16,18,1,14,1.0
402092,627,16,18,1,55,1.0
402394,628,16,18,1,1,3.0
402395,628,16,18,1,57,1.0
402735,629,16,18,1,55,1.0
403085,630,16,18,1,1,3.0
403086,630,16,18,1,57,1.0
405515,637,16,18,1,40,1.0
424191,714,16,18,1,40,1.0
424436,715,16,18,1,40,1.0
457082,10073,16,18,1,17,1.0
