,pokemon_id,version_group_id,move_id,pokemon_move_method_id,level,order
102384,124,16,577,1,1,1.0
223720,280,16,577,1,22,1.0
224535,281,16,577,1,23,1.0
225378,282,16,577,1,23,1.0
288836,368,16,577,1,11,1.0
290241,370,16,577,1,9,1.0
349164,478,16,577,1,23,1.0
370158,531,16,577,2,0,
413624,666,16,577,1,25,1.0
417027,682,16,577,1,21,1.0
417251,683,16,577,1,21,1.0
417473,684,16,577,1,31,1.0
417674,685,16,577,1,31,1.0
421185,700,16,577,1,20,1.0
422634,707,16,577,1,18,1.0
451920,10051,16,577,1,23,1.0
458471,10082,16,577,10,0,
