,pokemon_id,version_group_id,move_id,pokemon_move_method_id,level,order
2494,4,2,126,4,0,
3434,5,2,126,4,0,
4244,6,2,126,4,0,
21492,31,2,126,4,0,
24136,34,2,126,4,0,
25176,35,2,126,4,0,
26317,36,2,126,4,0,
27261,37,2,126,4,0,
28108,38,2,126,4,0,
28754,39,2,126,4,0,
29790,40,2,126,4,0,
44852,58,2,126,4,0,
45702,59,2,126,4,0,
51453,66,2,126,4,0,
52447,67,2,126,4,0,
53311,68,2,126,4,0,
57944,74,2,126,4,0,
58831,75,2,126,4,0,
59667,76,2,126,4,0,
60555,77,2,126,4,0,
61286,78,2,126,4,0,
62032,79,2,126,4,0,
63123,80,2,126,4,0,
69551,88,2,126,4,0,
70482,89,2,126,4,0,
83174,104,2,126,4,0,
84191,105,2,126,4,0,
86794,108,2,126,4,0,
87916,109,2,126,4,0,
88766,110,2,126,4,0,
89566,111,2,126,4,0,
90626,112,2,126,4,0,
91734,113,2,126,4,0,
93885,115,2,126,4,0,
103389,126,2,126,4,0,
105034,128,2,126,4,0,
105947,130,2,126,4,0,
110105,136,2,126,4,0,
115077,142,2,126,4,0,
116113,143,2,126,4,0,
118743,146,2,126,4,0,
119506,147,2,126,4,0,
120410,148,2,126,4,0,
121240,149,2,126,4,0,
122457,150,2,126,4,0,
123781,151,2,126,4,0,
