,pokemon_id,version_group_id,move_id,pokemon_move_method_id,level,order
710,1,16,203,2,0,
18757,27,16,203,2,0,
20532,29,16,203,2,0,
23185,32,16,203,2,0,
34885,46,16,203,2,0,
37996,50,16,203,2,0,
46944,60,16,203,2,0,
58618,74,16,203,2,0,
79119,98,16,203,2,0,
83966,104,16,203,2,0,
85773,106,16,203,1,49,1.0
92717,113,16,203,2,0,
94841,115,16,203,1,43,1.0
101349,123,16,203,2,0,
108359,133,16,203,2,0,
113973,140,16,203,1,26,1.0
114885,141,16,203,1,26,1.0
119319,146,16,203,1,22,1.0
141913,172,16,203,2,0,
152319,185,16,203,2,0,
153771,187,16,203,2,0,
156894,191,16,203,2,0,
166071,204,16,203,2,0,
167845,206,16,203,1,40,1.0
174972,214,16,203,1,1,7.0
180206,220,16,203,1,14,1.0
180972,221,16,203,1,14,1.0
181876,222,16,203,1,35,1.0
185739,227,16,203,2,0,
188878,231,16,203,1,19,1.0
192046,236,16,203,2,0,
196115,241,16,203,2,0,
208183,255,16,203,2,0,
225988,283,16,203,2,0,
229615,288,16,203,1,17,1.0
231091,290,16,203,2,0,
235433,296,16,203,1,37,1.0
236216,297,16,203,1,42,1.0
237504,299,16,203,2,0,
244296,307,16,203,1,12,1.0
245181,308,16,203,1,12,1.0
255173,322,16,203,2,0,
256635,324,16,203,2,0,
257420,325,16,203,2,0,
259839,328,16,203,2,0,
272844,345,16,203,2,0,
287701,366,16,203,2,0,
290900,371,16,203,2,0,
308872,399,16,203,2,0,
313703,410,16,203,1,33,1.0
314248,411,16,203,1,36,1.0
316246,417,16,203,1,17,1.0
321238,427,16,203,1,6,1.0
321818,428,16,203,1,6,1.0
326994,438,16,203,2,0,
328169,440,16,203,2,0,
331963,447,16,203,1,1,3.0
346088,473,16,203,1,14,1.0
350117,480,16,203,1,16,1.0
357724,494,16,203,1,9,1.0
361937,506,16,203,2,0,
367109,522,16,203,2,0,
370532,532,16,203,2,0,
372447,538,16,203,1,41,1.0
372768,539,16,203,1,41,1.0
373064,540,16,203,1,29,1.0
375326,548,16,203,2,0,
377375,554,16,203,2,0,
378479,557,16,203,2,0,
380397,562,16,203,2,0,
383955,572,16,203,2,0,
389261,588,16,203,1,8,1.0
389850,590,16,203,2,0,
391110,594,16,203,2,0,
395006,607,16,203,2,0,
395979,610,16,203,2,0,
397065,613,16,203,1,25,1.0
397433,614,16,203,1,25,1.0
398063,616,16,203,2,0,
398671,618,16,203,1,30,1.0
399061,619,16,203,2,0,
403844,632,16,203,2,0,
405222,636,16,203,2,0,
419331,692,16,203,2,0,
422050,704,16,203,2,0,
448695,10039,16,203,1,43,1.0
450797,10047,16,203,1,1,7.0
452748,10054,16,203,1,12,1.0
459070,10088,16,203,1,6,1.0
