,pokemon_id,version_group_id,move_id,pokemon_move_method_id,level,order
31373,41,17,141,1,31,
31374,41,17,141,4,0,
32150,42,17,141,1,35,
32151,42,17,141,4,0,
34942,46,17,141,4,0,
35745,47,17,141,4,0,
36477,48,17,141,1,35,
36478,48,17,141,4,0,
37264,49,17,141,1,37,
37265,49,17,141,4,0,
54854,69,17,141,2,0,
125346,151,17,141,4,0,
138320,167,17,141,4,0,
139013,168,17,141,4,0,
139760,169,17,141,1,35,
139761,169,17,141,4,0,
158333,193,17,141,2,0,
231126,290,17,141,4,0,
231788,291,17,141,4,0,
232376,292,17,141,4,0,
309962,402,17,141,4,0,
344087,469,17,141,4,0,
391502,595,17,141,4,0,
391818,596,17,141,4,0,
398101,616,17,141,4,0,
398380,617,17,141,4,0,
405271,636,17,141,4,0,
405601,637,17,141,4,0,
424272,714,17,141,4,0,
424528,715,17,141,4,0,
426351,725,17,141,4,0,
426458,726,17,141,4,0,
426557,727,17,141,4,0,
427971,742,17,141,4,0,
428069,743,17,141,4,0,
428777,751,17,141,1,29,
428778,751,17,141,4,0,
428864,752,17,141,1,33,
428865,752,17,141,4,0,
428952,753,17,141,4,0,
429040,754,17,141,4,0,
429314,757,17,141,4,0,
429415,758,17,141,4,0,
430328,767,17,141,4,0,
430388,768,17,141,4,0,
431434,778,17,141,4,0,
433077,794,17,141,1,29,
433078,794,17,141,4,0,
460502,10101,17,141,4,0,
460600,10102,17,141,4,0,
463192,10128,17,141,4,0,
463296,10129,17,141,4,0,
464732,10143,17,141,4,0,
464846,10144,17,141,4,0,
464961,10145,17,141,4,0,
