,pokemon_id,version_group_id,move_id,pokemon_move_method_id,level,order
417136,683,15,63,4,0,
417137,683,15,85,4,0,
417138,683,15,87,4,0,
417139,683,15,92,4,0,
417140,683,15,94,1,48,
417141,683,15,94,4,0,
417142,683,15,104,4,0,
417143,683,15,113,4,0,
417144,683,15,115,1,57,
417145,683,15,115,4,0,
417146,683,15,138,4,0,
417147,683,15,148,4,0,
417148,683,15,156,4,0,
417149,683,15,164,4,0,
417150,683,15,175,1,38,
417151,683,15,182,4,0,
417152,683,15,186,1,6,
417153,683,15,204,1,35,
417154,683,15,207,4,0,
417155,683,15,213,1,29,
417156,683,15,213,4,0,
417157,683,15,214,4,0,
417158,683,15,216,4,0,
417159,683,15,218,4,0,
417160,683,15,230,1,1,3.0
417161,683,15,237,4,0,
417162,683,15,240,4,0,
417163,683,15,241,4,0,
417164,683,15,244,1,64,
417165,683,15,244,4,0,
417166,683,15,259,4,0,
417167,683,15,263,4,0,
417168,683,15,285,1,44,
417169,683,15,312,1,25,
417170,683,15,316,1,8,
417171,683,15,347,1,17,
417172,683,15,347,4,0,
417173,683,15,360,4,0,
417174,683,15,412,4,0,
417175,683,15,416,4,0,
417176,683,15,430,4,0,
417177,683,15,433,4,0,
417178,683,15,451,4,0,
417179,683,15,473,4,0,
417180,683,15,496,4,0,
417181,683,15,497,1,13,
417182,683,15,497,4,0,
417183,683,15,505,1,1,2.0
417184,683,15,574,1,53,
417185,683,15,577,1,21,
417186,683,15,581,1,42,
417187,683,15,584,1,1,4.0
417188,683,15,585,1,31,
417189,683,15,590,4,0,
417190,683,15,597,1,1,1.0
417191,683,15,605,4,0,
417192,683,16,63,4,0,
417193,683,16,85,4,0,
417194,683,16,87,4,0,
417195,683,16,92,4,0,
417196,683,16,94,1,48,1.0
417197,683,16,94,4,0,
417198,683,16,104,4,0,
417199,683,16,113,4,0,
417200,683,16,115,1,57,1.0
417201,683,16,115,4,0,
417202,683,16,138,4,0,
417203,683,16,148,4,0,
417204,683,16,156,4,0,
417205,683,16,164,4,0,
417206,683,16,173,3,0,
417207,683,16,175,1,38,1.0
417208,683,16,182,4,0,
417209,683,16,186,1,6,1.0
417210,683,16,204,1,35,1.0
417211,683,16,207,4,0,
417212,683,16,213,1,29,1.0
417213,683,16,213,4,0,
417214,683,16,214,4,0,
417215,683,16,215,3,0,
417216,683,16,216,4,0,
417217,683,16,218,4,0,
417218,683,16,230,1,1,3.0
417219,683,16,237,4,0,
417220,683,16,240,4,0,
417221,683,16,241,4,0,
417222,683,16,244,1,64,1.0
417223,683,16,244,4,0,
417224,683,16,259,4,0,
417225,683,16,263,4,0,
417226,683,16,270,3,0,
417227,683,16,277,3,0,
417228,683,16,283,3,0,
417229,683,16,285,1,44,1.0
417230,683,16,285,3,0,
417231,683,16,290,4,0,
417232,683,16,312,1,25,1.0
417233,683,16,316,1,8,1.0
417234,683,16,343,3,0,
417235,683,16,347,1,17,1.0
417236,683,16,347,4,0,
417237,683,16,360,4,0,
417238,683,16,409,3,0,
417239,683,16,412,4,0,
417240,683,16,416,4,0,
417241,683,16,430,4,0,
417242,683,16,433,4,0,
417243,683,16,451,4,0,
417244,683,16,473,4,0,
417245,683,16,495,3,0,
417246,683,16,496,4,0,
417247,683,16,497,1,13,1.0
417248,683,16,497,4,0,
417249,683,16,505,1,1,2.0
417250,683,16,574,1,53,1.0
417251,683,16,577,1,21,1.0
417252,683,16,581,1,42,1.0
417253,683,16,584,1,1,4.0
417254,683,16,585,1,31,1.0
417255,683,16,590,4,0,
417256,683,16,597,1,1,1.0
417257,683,16,605,4,0,
417258,683,17,63,4,0,
417259,683,17,85,4,0,
417260,683,17,87,4,0,
417261,683,17,92,4,0,
417262,683,17,94,1,48,
417263,683,17,94,4,0,
417264,683,17,104,4,0,
417265,683,17,113,4,0,
417266,683,17,115,1,57,
417267,683,17,115,4,0,
417268,683,17,138,4,0,
417269,683,17,156,4,0,
417270,683,17,164,4,0,
417271,683,17,175,1,38,
417272,683,17,182,4,0,
417273,683,17,186,1,1,5.0
417274,683,17,186,1,6,
417275,683,17,204,1,35,
417276,683,17,207,4,0,
417277,683,17,213,1,29,
417278,683,17,213,4,0,
417279,683,17,214,4,0,
417280,683,17,216,4,0,
417281,683,17,218,4,0,
417282,683,17,230,1,1,3.0
417283,683,17,237,4,0,
417284,683,17,240,4,0,
417285,683,17,241,4,0,
417286,683,17,244,1,64,
417287,683,17,244,4,0,
417288,683,17,259,4,0,
417289,683,17,263,4,0,
417290,683,17,285,1,44,
417291,683,17,312,1,25,
417292,683,17,316,1,1,6.0
417293,683,17,316,1,8,
417294,683,17,347,1,17,
417295,683,17,347,4,0,
417296,683,17,360,4,0,
417297,683,17,412,4,0,
417298,683,17,416,4,0,
417299,683,17,430,4,0,
417300,683,17,433,4,0,
417301,683,17,451,4,0,
417302,683,17,473,4,0,
417303,683,17,496,4,0,
417304,683,17,497,1,13,
417305,683,17,497,4,0,
417306,683,17,505,1,1,2.0
417307,683,17,574,1,53,
417308,683,17,577,1,21,
417309,683,17,581,1,42,
417310,683,17,584,1,1,4.0
417311,683,17,585,1,31,
417312,683,17,590,4,0,
417313,683,17,597,1,1,1.0
417314,683,17,605,4,0,
417315,683,18,63,4,0,
417316,683,18,85,4,0,
417317,683,18,87,4,0,
417318,683,18,92,4,0,
417319,683,18,94,1,48,
417320,683,18,94,4,0,
417321,683,18,104,4,0,
417322,683,18,113,4,0,
417323,683,18,115,1,57,
417324,683,18,115,4,0,
417325,683,18,138,4,0,
417326,683,18,156,4,0,
417327,683,18,164,4,0,
417328,683,18,175,1,38,
417329,683,18,182,4,0,
417330,683,18,186,1,1,5.0
417331,683,18,186,1,6,
417332,683,18,204,1,35,
417333,683,18,207,4,0,
417334,683,18,213,1,29,
417335,683,18,213,4,0,
417336,683,18,214,4,0,
417337,683,18,216,4,0,
417338,683,18,218,4,0,
417339,683,18,230,1,1,3.0
417340,683,18,237,4,0,
417341,683,18,240,4,0,
417342,683,18,241,4,0,
417343,683,18,244,1,64,
417344,683,18,244,4,0,
417345,683,18,259,4,0,
417346,683,18,263,4,0,
417347,683,18,285,1,44,
417348,683,18,312,1,25,
417349,683,18,316,1,1,6.0
417350,683,18,316,1,8,
417351,683,18,347,1,17,
417352,683,18,347,4,0,
417353,683,18,360,4,0,
417354,683,18,412,4,0,
417355,683,18,416,4,0,
417356,683,18,430,4,0,
417357,683,18,433,4,0,
417358,683,18,451,4,0,
417359,683,18,473,4,0,
417360,683,18,496,4,0,
417361,683,18,497,1,13,
417362,683,18,497,4,0,
417363,683,18,505,1,1,2.0
417364,683,18,574,1,53,
417365,683,18,577,1,21,
417366,683,18,581,1,42,
417367,683,18,584,1,1,4.0
417368,683,18,585,1,31,
417369,683,18,590,4,0,
417370,683,18,597,1,1,1.0
417371,683,18,605,4,0,
