,pokemon_id,version_group_id,move_id,pokemon_move_method_id,level,order
389386,589,11,14,1,52,
389387,589,11,14,4,0,
389388,589,11,15,4,0,
389389,589,11,29,1,20,
389390,589,11,31,1,16,
389391,589,11,41,1,1,4.0
389392,589,11,41,1,13,
389393,589,11,43,1,1,2.0
389394,589,11,43,1,4,
389395,589,11,63,4,0,
389396,589,11,64,1,1,1.0
389397,589,11,92,4,0,
389398,589,11,104,4,0,
389399,589,11,156,4,0,
389400,589,11,163,1,32,
389401,589,11,164,4,0,
389402,589,11,179,1,49,
389403,589,11,182,4,0,
389404,589,11,206,1,25,
389405,589,11,206,4,0,
389406,589,11,207,4,0,
389407,589,11,213,4,0,
389408,589,11,216,4,0,
389409,589,11,218,4,0,
389410,589,11,237,4,0,
389411,589,11,240,4,0,
389412,589,11,249,4,0,
389413,589,11,263,4,0,
389414,589,11,332,4,0,
389415,589,11,334,1,40,
389416,589,11,398,4,0,
389417,589,11,404,1,44,
389418,589,11,404,4,0,
389419,589,11,405,1,28,
389420,589,11,411,4,0,
389421,589,11,412,4,0,
389422,589,11,416,1,56,
389423,589,11,416,4,0,
389424,589,11,442,1,37,
389425,589,11,496,4,0,
389426,589,11,501,1,1,3.0
389427,589,11,501,1,8,
389428,589,11,522,4,0,
389429,589,14,14,1,52,
389430,589,14,14,4,0,
389431,589,14,15,4,0,
389432,589,14,29,1,20,
389433,589,14,31,1,16,
389434,589,14,41,1,1,4.0
389435,589,14,41,1,13,
389436,589,14,43,1,1,2.0
389437,589,14,43,1,4,
389438,589,14,63,4,0,
389439,589,14,64,1,1,1.0
389440,589,14,92,4,0,
389441,589,14,104,4,0,
389442,589,14,156,4,0,
389443,589,14,163,1,32,
389444,589,14,164,4,0,
389445,589,14,173,3,0,
389446,589,14,179,1,49,
389447,589,14,182,4,0,
389448,589,14,202,3,0,
389449,589,14,206,1,25,
389450,589,14,206,4,0,
389451,589,14,207,4,0,
389452,589,14,213,4,0,
389453,589,14,214,3,0,
389454,589,14,216,4,0,
389455,589,14,218,4,0,
389456,589,14,237,4,0,
389457,589,14,240,4,0,
389458,589,14,249,4,0,
389459,589,14,263,4,0,
389460,589,14,282,3,0,
389461,589,14,332,4,0,
389462,589,14,334,1,40,
389463,589,14,334,3,0,
389464,589,14,398,4,0,
389465,589,14,404,1,44,
389466,589,14,404,4,0,
389467,589,14,405,1,28,
389468,589,14,411,4,0,
389469,589,14,412,4,0,
389470,589,14,416,1,56,
389471,589,14,416,4,0,
389472,589,14,442,1,37,
389473,589,14,442,3,0,
389474,589,14,450,3,0,
389475,589,14,496,4,0,
389476,589,14,501,1,1,3.0
389477,589,14,501,1,8,
389478,589,14,522,4,0,
389479,589,15,14,1,52,
389480,589,15,14,4,0,
389481,589,15,15,4,0,
389482,589,15,29,1,20,
389483,589,15,31,1,16,
389484,589,15,38,1,1,1.0
389485,589,15,41,1,1,6.0
389486,589,15,41,1,13,
389487,589,15,43,1,1,4.0
389488,589,15,43,1,4,
389489,589,15,63,4,0,
389490,589,15,64,1,1,3.0
389491,589,15,92,4,0,
389492,589,15,104,4,0,
389493,589,15,156,4,0,
389494,589,15,163,1,32,
389495,589,15,164,4,0,
389496,589,15,179,1,49,
389497,589,15,182,4,0,
389498,589,15,206,1,25,
389499,589,15,206,4,0,
389500,589,15,207,4,0,
389501,589,15,213,4,0,
389502,589,15,214,4,0,
389503,589,15,216,4,0,
389504,589,15,218,4,0,
389505,589,15,237,4,0,
389506,589,15,240,4,0,
389507,589,15,249,4,0,
389508,589,15,263,4,0,
389509,589,15,332,4,0,
389510,589,15,334,1,40,
389511,589,15,398,4,0,
389512,589,15,404,1,44,
389513,589,15,404,4,0,
389514,589,15,405,1,28,
389515,589,15,411,4,0,
389516,589,15,412,4,0,
389517,589,15,416,1,56,
389518,589,15,416,4,0,
389519,589,15,442,1,37,
389520,589,15,496,4,0,
389521,589,15,501,1,1,5.0
389522,589,15,501,1,8,
389523,589,15,522,4,0,
389524,589,15,565,1,1,2.0
389525,589,15,565,1,60,
389526,589,15,590,4,0,
389527,589,15,611,4,0,
389528,589,16,14,1,52,1.0
389529,589,16,14,4,0,
389530,589,16,15,4,0,
389531,589,16,29,1,20,1.0
389532,589,16,31,1,16,1.0
389533,589,16,38,1,1,1.0
389534,589,16,41,1,1,6.0
389535,589,16,41,1,13,1.0
389536,589,16,43,1,1,4.0
389537,589,16,43,1,4,1.0
389538,589,16,63,4,0,
389539,589,16,64,1,1,3.0
389540,589,16,92,4,0,
389541,589,16,104,4,0,
389542,589,16,156,4,0,
389543,589,16,163,1,32,1.0
389544,589,16,164,4,0,
389545,589,16,173,3,0,
389546,589,16,179,1,49,1.0
389547,589,16,182,4,0,
389548,589,16,202,3,0,
389549,589,16,206,1,25,1.0
389550,589,16,206,4,0,
389551,589,16,207,4,0,
389552,589,16,213,4,0,
389553,589,16,214,4,0,
389554,589,16,216,4,0,
389555,589,16,218,4,0,
389556,589,16,237,4,0,
389557,589,16,240,4,0,
389558,589,16,249,4,0,
389559,589,16,263,4,0,
389560,589,16,282,3,0,
389561,589,16,290,4,0,
389562,589,16,324,3,0,
389563,589,16,332,4,0,
389564,589,16,334,1,40,1.0
389565,589,16,334,3,0,
389566,589,16,398,4,0,
389567,589,16,404,1,44,1.0
389568,589,16,404,4,0,
389569,589,16,405,1,28,1.0
389570,589,16,411,4,0,
389571,589,16,412,4,0,
389572,589,16,416,1,56,1.0
389573,589,16,416,4,0,
389574,589,16,442,1,37,1.0
389575,589,16,442,3,0,
389576,589,16,450,3,0,
389577,589,16,496,4,0,
389578,589,16,501,1,1,5.0
389579,589,16,501,1,8,1.0
389580,589,16,522,4,0,
389581,589,16,529,3,0,
389582,589,16,565,1,1,2.0
389583,589,16,565,1,60,1.0
389584,589,16,590,4,0,
389585,589,16,611,4,0,
389586,589,17,14,1,52,
389587,589,17,14,4,0,
389588,589,17,29,1,20,
389589,589,17,31,1,16,
389590,589,17,38,1,1,1.0
389591,589,17,41,1,1,6.0
389592,589,17,41,1,13,
389593,589,17,43,1,1,4.0
389594,589,17,43,1,4,
389595,589,17,63,4,0,
389596,589,17,64,1,1,3.0
389597,589,17,92,4,0,
389598,589,17,104,4,0,
389599,589,17,156,4,0,
389600,589,17,163,1,32,
389601,589,17,164,4,0,
389602,589,17,179,1,49,
389603,589,17,182,4,0,
389604,589,17,206,1,25,
389605,589,17,206,4,0,
389606,589,17,207,4,0,
389607,589,17,213,4,0,
389608,589,17,214,4,0,
389609,589,17,216,4,0,
389610,589,17,218,4,0,
389611,589,17,237,4,0,
389612,589,17,240,4,0,
389613,589,17,263,4,0,
389614,589,17,332,4,0,
389615,589,17,334,1,40,
389616,589,17,398,4,0,
389617,589,17,404,1,44,
389618,589,17,404,4,0,
389619,589,17,405,1,28,
389620,589,17,411,4,0,
389621,589,17,412,4,0,
389622,589,17,416,1,56,
389623,589,17,416,4,0,
389624,589,17,442,1,37,
389625,589,17,496,4,0,
389626,589,17,501,1,1,5.0
389627,589,17,501,1,8,
389628,589,17,565,1,1,2.0
389629,589,17,565,1,60,
389630,589,17,590,4,0,
389631,589,17,611,4,0,
389632,589,17,684,4,0,
389633,589,17,693,4,0,
389634,589,18,14,1,52,
