,pokemon_id,version_group_id,move_id,pokemon_move_method_id,level,order
424637,716,15,15,4,0,
424638,716,15,36,1,1,4.0
424639,716,15,46,4,0,
424640,716,15,62,1,10,
424641,716,15,63,4,0,
424642,716,15,85,4,0,
424643,716,15,86,4,0,
424644,716,15,87,4,0,
424645,716,15,92,4,0,
424646,716,15,94,4,0,
424647,716,15,104,4,0,
424648,716,15,113,1,5,
424649,716,15,113,4,0,
424650,716,15,115,4,0,
424651,716,15,148,4,0,
424652,716,15,156,4,0,
424653,716,15,157,4,0,
424654,716,15,164,4,0,
424655,716,15,182,4,0,
424656,716,15,200,1,93,
424657,716,15,207,4,0,
424658,716,15,214,4,0,
424659,716,15,216,4,0,
424660,716,15,218,4,0,
424661,716,15,224,1,44,
424662,716,15,237,4,0,
424663,716,15,240,4,0,
424664,716,15,241,4,0,
424665,716,15,244,1,59,
424666,716,15,244,4,0,
424667,716,15,258,4,0,
424668,716,15,263,4,0,
424669,716,15,267,1,72,
424670,716,15,267,4,0,
424671,716,15,275,1,1,3.0
424672,716,15,312,1,1,2.0
424673,716,15,347,4,0,
424674,716,15,356,1,18,
424675,716,15,370,1,80,
424676,716,15,400,1,51,
424677,716,15,411,4,0,
424678,716,15,416,1,88,
424679,716,15,416,4,0,
424680,716,15,430,4,0,
424681,716,15,447,4,0,
424682,716,15,473,4,0,
424683,716,15,496,4,0,
424684,716,15,497,4,0,
424685,716,15,505,1,1,1.0
424686,716,15,532,1,55,
424687,716,15,581,1,63,
424688,716,15,585,1,35,
424689,716,15,590,4,0,
424690,716,15,601,1,26,
424691,716,15,605,4,0,
424692,716,16,15,4,0,
424693,716,16,36,1,1,4.0
424694,716,16,46,4,0,
424695,716,16,62,1,10,1.0
424696,716,16,63,4,0,
424697,716,16,85,4,0,
424698,716,16,86,4,0,
424699,716,16,87,4,0,
424700,716,16,92,4,0,
424701,716,16,94,4,0,
424702,716,16,104,4,0,
424703,716,16,113,1,5,1.0
424704,716,16,113,4,0,
424705,716,16,115,4,0,
424706,716,16,148,4,0,
424707,716,16,156,4,0,
424708,716,16,157,4,0,
424709,716,16,164,4,0,
424710,716,16,173,3,0,
424711,716,16,182,4,0,
424712,716,16,200,1,93,1.0
424713,716,16,200,3,0,
424714,716,16,207,4,0,
424715,716,16,214,4,0,
424716,716,16,216,4,0,
424717,716,16,218,4,0,
424718,716,16,224,1,44,1.0
424719,716,16,237,4,0,
424720,716,16,240,4,0,
424721,716,16,241,4,0,
424722,716,16,244,1,59,1.0
424723,716,16,244,4,0,
424724,716,16,258,4,0,
424725,716,16,263,4,0,
424726,716,16,267,1,72,1.0
424727,716,16,267,4,0,
424728,716,16,275,1,1,3.0
424729,716,16,283,3,0,
424730,716,16,290,4,0,
424731,716,16,304,3,0,
424732,716,16,312,1,1,2.0
424733,716,16,335,3,0,
424734,716,16,347,4,0,
424735,716,16,356,1,18,1.0
424736,716,16,356,3,0,
424737,716,16,370,1,80,1.0
424738,716,16,400,1,51,1.0
424739,716,16,411,4,0,
424740,716,16,416,1,88,1.0
424741,716,16,416,4,0,
424742,716,16,428,3,0,
424743,716,16,430,4,0,
424744,716,16,447,4,0,
424745,716,16,472,3,0,
424746,716,16,473,4,0,
424747,716,16,496,4,0,
424748,716,16,497,4,0,
424749,716,16,505,1,1,1.0
424750,716,16,532,1,55,1.0
424751,716,16,581,1,63,1.0
424752,716,16,585,1,35,1.0
424753,716,16,590,4,0,
424754,716,16,601,1,26,1.0
424755,716,16,605,4,0,
424756,716,17,36,1,1,4.0
424757,716,17,46,4,0,
424758,716,17,62,1,10,
424759,716,17,63,4,0,
424760,716,17,85,4,0,
424761,716,17,86,4,0,
424762,716,17,87,4,0,
424763,716,17,92,4,0,
424764,716,17,94,4,0,
424765,716,17,104,4,0,
424766,716,17,113,1,5,
424767,716,17,113,4,0,
424768,716,17,115,4,0,
424769,716,17,156,4,0,
424770,716,17,157,4,0,
424771,716,17,164,4,0,
424772,716,17,182,4,0,
424773,716,17,200,1,93,
424774,716,17,207,4,0,
424775,716,17,214,4,0,
424776,716,17,216,4,0,
424777,716,17,218,4,0,
424778,716,17,224,1,44,
424779,716,17,237,4,0,
424780,716,17,240,4,0,
424781,716,17,241,4,0,
424782,716,17,244,1,59,
424783,716,17,244,4,0,
424784,716,17,258,4,0,
424785,716,17,263,4,0,
424786,716,17,267,1,72,
424787,716,17,267,4,0,
424788,716,17,275,1,1,3.0
424789,716,17,312,1,1,2.0
424790,716,17,347,4,0,
424791,716,17,356,1,18,
424792,716,17,370,1,80,
424793,716,17,400,1,51,
424794,716,17,411,4,0,
424795,716,17,416,1,88,
424796,716,17,416,4,0,
424797,716,17,430,4,0,
424798,716,17,447,4,0,
424799,716,17,473,4,0,
424800,716,17,496,4,0,
424801,716,17,497,4,0,
424802,716,17,505,1,1,1.0
424803,716,17,532,1,55,
424804,716,17,581,1,63,
424805,716,17,585,1,35,
424806,716,17,590,4,0,
424807,716,17,601,1,26,
424808,716,17,605,4,0,
424809,716,18,36,1,1,4.0
424810,716,18,46,4,0,
424811,716,18,62,1,10,
424812,716,18,63,4,0,
424813,716,18,85,4,0,
424814,716,18,86,4,0,
424815,716,18,87,4,0,
