,pokemon_id,version_group_id,move_id,pokemon_move_method_id,level,order
413067,662,15,13,1,27,
413068,662,15,14,4,0,
413069,662,15,19,4,0,
413070,662,15,33,1,1,1.0
413071,662,15,45,1,1,2.0
413072,662,15,52,1,17,
413073,662,15,53,4,0,
413074,662,15,64,1,10,
413075,662,15,92,4,0,
413076,662,15,97,1,13,
413077,662,15,98,1,6,
413078,662,15,104,4,0,
413079,662,15,126,4,0,
413080,662,15,156,4,0,
413081,662,15,164,4,0,
413082,662,15,168,4,0,
413083,662,15,175,1,16,
413084,662,15,182,4,0,
413085,662,15,207,4,0,
413086,662,15,211,1,55,
413087,662,15,211,4,0,
413088,662,15,213,4,0,
413089,662,15,214,4,0,
413090,662,15,216,4,0,
413091,662,15,218,4,0,
413092,662,15,237,4,0,
413093,662,15,241,4,0,
413094,662,15,261,4,0,
413095,662,15,263,4,0,
413096,662,15,269,4,0,
413097,662,15,315,4,0,
413098,662,15,332,4,0,
413099,662,15,355,1,25,
413100,662,15,355,4,0,
413101,662,15,363,1,31,
413102,662,15,366,1,51,
413103,662,15,369,4,0,
413104,662,15,382,1,46,
413105,662,15,488,1,38,
413106,662,15,488,4,0,
413107,662,15,496,4,0,
413108,662,15,510,4,0,
413109,662,15,512,1,42,
413110,662,15,512,4,0,
413111,662,15,590,4,0,
413112,662,16,13,1,27,1.0
413113,662,16,14,4,0,
413114,662,16,19,4,0,
413115,662,16,33,1,1,1.0
413116,662,16,45,1,1,2.0
413117,662,16,52,1,17,1.0
413118,662,16,53,4,0,
413119,662,16,64,1,10,1.0
413120,662,16,92,4,0,
413121,662,16,97,1,13,1.0
413122,662,16,98,1,6,1.0
413123,662,16,104,4,0,
413124,662,16,126,4,0,
413125,662,16,156,4,0,
413126,662,16,164,4,0,
413127,662,16,168,4,0,
413128,662,16,173,3,0,
413129,662,16,175,1,16,1.0
413130,662,16,182,4,0,
413131,662,16,207,4,0,
413132,662,16,211,1,55,1.0
413133,662,16,211,4,0,
413134,662,16,213,4,0,
413135,662,16,214,4,0,
413136,662,16,216,4,0,
413137,662,16,218,4,0,
413138,662,16,237,4,0,
413139,662,16,241,4,0,
413140,662,16,257,3,0,
413141,662,16,261,4,0,
413142,662,16,263,4,0,
413143,662,16,269,4,0,
413144,662,16,289,3,0,
413145,662,16,290,4,0,
413146,662,16,315,4,0,
413147,662,16,332,4,0,
413148,662,16,355,1,25,1.0
413149,662,16,355,4,0,
413150,662,16,363,1,31,1.0
413151,662,16,366,1,51,1.0
413152,662,16,366,3,0,
413153,662,16,369,4,0,
413154,662,16,382,1,46,1.0
413155,662,16,488,1,38,1.0
413156,662,16,488,4,0,
413157,662,16,496,4,0,
413158,662,16,510,4,0,
413159,662,16,512,1,42,1.0
413160,662,16,512,4,0,
413161,662,16,590,4,0,
413162,662,17,13,1,27,
413163,662,17,14,4,0,
413164,662,17,19,4,0,
413165,662,17,33,1,1,2.0
413166,662,17,45,1,1,3.0
413167,662,17,52,1,0,
413168,662,17,52,1,1,1.0
413169,662,17,53,4,0,
413170,662,17,64,1,10,
413171,662,17,92,4,0,
413172,662,17,97,1,13,
413173,662,17,98,1,1,4.0
413174,662,17,98,1,6,
413175,662,17,104,4,0,
413176,662,17,126,4,0,
413177,662,17,156,4,0,
413178,662,17,164,4,0,
413179,662,17,168,4,0,
413180,662,17,175,1,16,
413181,662,17,182,4,0,
413182,662,17,207,4,0,
413183,662,17,211,1,55,
413184,662,17,211,4,0,
413185,662,17,213,4,0,
413186,662,17,214,4,0,
413187,662,17,216,4,0,
413188,662,17,218,4,0,
413189,662,17,237,4,0,
413190,662,17,241,4,0,
413191,662,17,261,4,0,
413192,662,17,263,4,0,
413193,662,17,269,4,0,
413194,662,17,315,4,0,
413195,662,17,332,4,0,
413196,662,17,355,1,25,
413197,662,17,355,4,0,
413198,662,17,363,1,31,
413199,662,17,366,1,51,
413200,662,17,369,4,0,
413201,662,17,382,1,46,
413202,662,17,488,1,38,
413203,662,17,488,4,0,
413204,662,17,496,4,0,
413205,662,17,512,1,42,
413206,662,17,512,4,0,
413207,662,17,526,4,0,
413208,662,17,590,4,0,
413209,662,18,13,1,27,
413210,662,18,14,4,0,
413211,662,18,19,4,0,
413212,662,18,33,1,1,2.0
413213,662,18,45,1,1,3.0
413214,662,18,52,1,0,
413215,662,18,52,1,1,1.0
413216,662,18,53,4,0,
413217,662,18,64,1,10,
413218,662,18,92,4,0,
413219,662,18,97,1,13,
413220,662,18,98,1,1,4.0
413221,662,18,98,1,6,
413222,662,18,104,4,0,
413223,662,18,126,4,0,
413224,662,18,156,4,0,
413225,662,18,164,4,0,
413226,662,18,168,4,0,
413227,662,18,175,1,16,
413228,662,18,182,4,0,
413229,662,18,207,4,0,
413230,662,18,211,1,55,
413231,662,18,211,4,0,
413232,662,18,213,4,0,
413233,662,18,214,4,0,
413234,662,18,216,4,0,
413235,662,18,218,4,0,
413236,662,18,237,4,0,
413237,662,18,241,4,0,
413238,662,18,261,4,0,
413239,662,18,263,4,0,
413240,662,18,269,4,0,
413241,662,18,315,4,0,
413242,662,18,332,4,0,
413243,662,18,355,1,25,
413244,662,18,355,4,0,
413245,662,18,363,1,31,
413246,662,18,366,1,51,
413247,662,18,369,4,0,
413248,662,18,382,1,46,
413249,662,18,488,1,38,
413250,662,18,488,4,0,
413251,662,18,496,4,0,
413252,662,18,512,1,42,
413253,662,18,512,4,0,
413254,662,18,526,4,0,
413255,662,18,590,4,0,
