,pokemon_id,version_group_id,move_id,pokemon_move_method_id,level,order
374592,546,11,71,1,1,
374593,546,11,72,1,13,
374594,546,11,73,1,8,
374595,546,11,74,1,4,
374596,546,11,75,1,19,
374597,546,11,76,1,46,
374598,546,11,76,4,0,
374599,546,11,77,1,22,
374600,546,11,78,1,10,
374601,546,11,92,4,0,
374602,546,11,104,4,0,
374603,546,11,138,4,0,
374604,546,11,148,4,0,
374605,546,11,156,4,0,
374606,546,11,164,4,0,
374607,546,11,178,1,17,
374608,546,11,182,4,0,
374609,546,11,202,1,26,
374610,546,11,204,1,28,
374611,546,11,207,4,0,
374612,546,11,213,4,0,
374613,546,11,216,4,0,
374614,546,11,218,4,0,
374615,546,11,219,4,0,
374616,546,11,227,2,0,
374617,546,11,237,4,0,
374618,546,11,241,1,40,
374619,546,11,241,4,0,
374620,546,11,251,2,0,
374621,546,11,262,2,0,
374622,546,11,263,4,0,
374623,546,11,269,4,0,
374624,546,11,270,1,31,
374625,546,11,283,1,44,
374626,546,11,313,2,0,
374627,546,11,320,2,0,
374628,546,11,321,2,0,
374629,546,11,363,2,0,
374630,546,11,388,2,0,
374631,546,11,412,1,35,
374632,546,11,412,4,0,
374633,546,11,415,2,0,
374634,546,11,447,4,0,
374635,546,11,496,4,0,
374636,546,11,538,1,37,
374637,546,14,71,1,1,
374638,546,14,72,1,13,
374639,546,14,73,1,8,
374640,546,14,74,1,4,
374641,546,14,75,1,19,
374642,546,14,76,1,46,
374643,546,14,76,4,0,
374644,546,14,77,1,22,
374645,546,14,78,1,10,
374646,546,14,92,4,0,
374647,546,14,104,4,0,
374648,546,14,138,4,0,
374649,546,14,148,4,0,
374650,546,14,156,4,0,
374651,546,14,164,4,0,
374652,546,14,173,3,0,
374653,546,14,178,1,17,
374654,546,14,182,4,0,
374655,546,14,202,1,26,
374656,546,14,202,3,0,
374657,546,14,204,1,28,
374658,546,14,207,4,0,
374659,546,14,213,4,0,
374660,546,14,214,3,0,
374661,546,14,216,4,0,
374662,546,14,218,4,0,
374663,546,14,219,4,0,
374664,546,14,227,2,0,
374665,546,14,237,4,0,
374666,546,14,241,1,40,
374667,546,14,241,4,0,
374668,546,14,251,2,0,
374669,546,14,262,2,0,
374670,546,14,263,4,0,
374671,546,14,269,4,0,
374672,546,14,270,1,31,
374673,546,14,270,3,0,
374674,546,14,282,3,0,
374675,546,14,283,1,44,
374676,546,14,283,3,0,
374677,546,14,313,2,0,
374678,546,14,320,2,0,
374679,546,14,321,2,0,
374680,546,14,343,3,0,
374681,546,14,363,2,0,
374682,546,14,366,3,0,
374683,546,14,388,2,0,
374684,546,14,388,3,0,
374685,546,14,402,3,0,
374686,546,14,412,1,35,
374687,546,14,412,4,0,
374688,546,14,415,2,0,
374689,546,14,447,4,0,
374690,546,14,496,4,0,
374691,546,14,538,1,37,
374692,546,15,71,1,1,1.0
374693,546,15,72,1,13,
374694,546,15,73,1,8,
374695,546,15,74,1,4,
374696,546,15,75,1,19,
374697,546,15,76,1,46,
374698,546,15,76,4,0,
374699,546,15,77,1,22,
374700,546,15,78,1,10,
374701,546,15,92,4,0,
374702,546,15,104,4,0,
374703,546,15,138,4,0,
374704,546,15,148,4,0,
374705,546,15,156,4,0,
374706,546,15,164,4,0,
374707,546,15,178,1,17,
374708,546,15,182,4,0,
374709,546,15,202,1,26,
374710,546,15,204,1,28,
374711,546,15,207,4,0,
374712,546,15,213,4,0,
374713,546,15,214,4,0,
374714,546,15,216,4,0,
374715,546,15,218,4,0,
374716,546,15,219,4,0,
374717,546,15,227,2,0,
374718,546,15,237,4,0,
374719,546,15,241,1,40,
374720,546,15,241,4,0,
374721,546,15,251,2,0,
374722,546,15,262,2,0,
374723,546,15,263,4,0,
374724,546,15,267,4,0,
374725,546,15,269,4,0,
374726,546,15,270,1,31,
374727,546,15,283,1,44,
374728,546,15,313,2,0,
374729,546,15,320,2,0,
374730,546,15,321,2,0,
374731,546,15,363,2,0,
374732,546,15,388,2,0,
374733,546,15,412,1,35,
374734,546,15,412,4,0,
374735,546,15,415,2,0,
374736,546,15,445,2,0,
374737,546,15,447,4,0,
374738,546,15,496,4,0,
374739,546,15,538,1,37,
374740,546,15,584,1,1,2.0
374741,546,15,590,4,0,
