,pokemon_id,version_group_id,move_id,pokemon_move_method_id,level,order
413521,666,15,16,1,1,5.0
413522,666,15,48,1,21,
413523,666,15,60,1,17,
413524,666,15,63,4,0,
413525,666,15,76,4,0,
413526,666,15,77,1,1,3.0
413527,666,15,78,1,1,4.0
413528,666,15,79,1,1,2.0
413529,666,15,92,4,0,
413530,666,15,94,4,0,
413531,666,15,104,4,0,
413532,666,15,113,1,1,6.0
413533,666,15,113,4,0,
413534,666,15,138,4,0,
413535,666,15,148,4,0,
413536,666,15,156,4,0,
413537,666,15,164,4,0,
413538,666,15,168,4,0,
413539,666,15,182,4,0,
413540,666,15,207,4,0,
413541,666,15,213,4,0,
413542,666,15,214,4,0,
413543,666,15,216,4,0,
413544,666,15,218,4,0,
413545,666,15,219,1,41,
413546,666,15,219,4,0,
413547,666,15,237,4,0,
413548,666,15,240,4,0,
413549,666,15,241,4,0,
413550,666,15,244,4,0,
413551,666,15,263,4,0,
413552,666,15,312,1,31,
413553,666,15,332,4,0,
413554,666,15,347,4,0,
413555,666,15,355,4,0,
413556,666,15,369,4,0,
413557,666,15,405,1,35,
413558,666,15,412,4,0,
413559,666,15,416,4,0,
413560,666,15,483,1,45,
413561,666,15,496,4,0,
413562,666,15,512,4,0,
413563,666,15,522,1,12,
413564,666,15,522,4,0,
413565,666,15,542,1,50,
413566,666,15,577,1,25,
413567,666,15,590,4,0,
413568,666,15,600,1,1,1.0
413569,666,15,600,1,55,
413570,666,15,611,4,0,
413571,666,16,16,1,1,5.0
413572,666,16,48,1,21,1.0
413573,666,16,60,1,17,1.0
413574,666,16,63,4,0,
413575,666,16,76,4,0,
413576,666,16,77,1,1,3.0
413577,666,16,78,1,1,4.0
413578,666,16,79,1,1,2.0
413579,666,16,92,4,0,
413580,666,16,94,4,0,
413581,666,16,104,4,0,
413582,666,16,113,1,1,6.0
413583,666,16,113,4,0,
413584,666,16,138,4,0,
413585,666,16,148,4,0,
413586,666,16,156,4,0,
413587,666,16,164,4,0,
413588,666,16,168,4,0,
413589,666,16,173,3,0,
413590,666,16,182,4,0,
413591,666,16,202,3,0,
413592,666,16,207,4,0,
413593,666,16,213,4,0,
413594,666,16,214,4,0,
413595,666,16,216,4,0,
413596,666,16,218,4,0,
413597,666,16,219,1,41,1.0
413598,666,16,219,4,0,
413599,666,16,237,4,0,
413600,666,16,240,4,0,
413601,666,16,241,4,0,
413602,666,16,244,4,0,
413603,666,16,263,4,0,
413604,666,16,283,3,0,
413605,666,16,290,4,0,
413606,666,16,312,1,31,1.0
413607,666,16,324,3,0,
413608,666,16,332,4,0,
413609,666,16,347,4,0,
413610,666,16,355,4,0,
413611,666,16,366,3,0,
413612,666,16,369,4,0,
413613,666,16,405,1,35,1.0
413614,666,16,412,4,0,
413615,666,16,416,4,0,
413616,666,16,450,3,0,
413617,666,16,483,1,45,1.0
413618,666,16,496,4,0,
413619,666,16,512,4,0,
413620,666,16,522,1,12,1.0
413621,666,16,522,4,0,
413622,666,16,527,3,0,
413623,666,16,542,1,50,1.0
413624,666,16,577,1,25,1.0
413625,666,16,590,4,0,
413626,666,16,600,1,1,1.0
413627,666,16,600,1,55,1.0
413628,666,16,611,4,0,
413629,666,17,16,1,0,
413630,666,17,16,1,1,1.0
413631,666,17,48,1,21,
413632,666,17,60,1,17,
413633,666,17,63,4,0,
413634,666,17,76,4,0,
413635,666,17,77,1,1,4.0
413636,666,17,78,1,1,5.0
413637,666,17,79,1,1,3.0
413638,666,17,92,4,0,
413639,666,17,94,4,0,
413640,666,17,104,4,0,
413641,666,17,113,1,12,
413642,666,17,113,4,0,
413643,666,17,138,4,0,
413644,666,17,156,4,0,
413645,666,17,164,4,0,
413646,666,17,168,4,0,
413647,666,17,182,4,0,
413648,666,17,207,4,0,
413649,666,17,213,4,0,
413650,666,17,214,4,0,
413651,666,17,216,4,0,
413652,666,17,218,4,0,
413653,666,17,219,1,41,
413654,666,17,219,4,0,
413655,666,17,237,4,0,
413656,666,17,240,4,0,
413657,666,17,241,4,0,
413658,666,17,244,4,0,
413659,666,17,263,4,0,
413660,666,17,312,1,31,
413661,666,17,332,4,0,
413662,666,17,347,4,0,
413663,666,17,355,4,0,
413664,666,17,369,4,0,
413665,666,17,405,1,35,
413666,666,17,412,4,0,
413667,666,17,416,4,0,
413668,666,17,483,1,45,
413669,666,17,496,4,0,
413670,666,17,512,4,0,
413671,666,17,522,1,1,6.0
413672,666,17,542,1,50,
413673,666,17,577,1,25,
413674,666,17,590,4,0,
413675,666,17,600,1,1,2.0
413676,666,17,600,1,55,
413677,666,17,611,4,0,
413678,666,18,16,1,0,
413679,666,18,16,1,1,1.0
413680,666,18,48,1,21,
413681,666,18,60,1,17,
413682,666,18,63,4,0,
413683,666,18,76,4,0,
413684,666,18,77,1,1,4.0
413685,666,18,78,1,1,5.0
413686,666,18,79,1,1,3.0
413687,666,18,92,4,0,
413688,666,18,94,4,0,
413689,666,18,104,4,0,
413690,666,18,113,1,12,
413691,666,18,113,4,0,
413692,666,18,138,4,0,
413693,666,18,156,4,0,
413694,666,18,164,4,0,
413695,666,18,168,4,0,
413696,666,18,182,4,0,
413697,666,18,207,4,0,
413698,666,18,213,4,0,
413699,666,18,214,4,0,
413700,666,18,216,4,0,
413701,666,18,218,4,0,
413702,666,18,219,1,41,
413703,666,18,219,4,0,
413704,666,18,237,4,0,
413705,666,18,240,4,0,
413706,666,18,241,4,0,
413707,666,18,244,4,0,
413708,666,18,263,4,0,
413709,666,18,312,1,31,
413710,666,18,332,4,0,
413711,666,18,347,4,0,
413712,666,18,355,4,0,
413713,666,18,369,4,0,
413714,666,18,405,1,35,
413715,666,18,412,4,0,
413716,666,18,416,4,0,
413717,666,18,483,1,45,
413718,666,18,496,4,0,
413719,666,18,512,4,0,
