,pokemon_id,version_group_id,move_id,pokemon_move_method_id,level,order
287801,367,5,44,1,8,
287802,367,5,56,1,50,
287803,367,5,57,4,0,
287804,367,5,58,4,0,
287805,367,5,59,4,0,
287806,367,5,63,4,0,
287807,367,5,92,4,0,
287808,367,5,103,1,15,
287809,367,5,104,4,0,
287810,367,5,127,4,0,
287811,367,5,156,4,0,
287812,367,5,182,4,0,
287813,367,5,184,1,29,
287814,367,5,213,4,0,
287815,367,5,216,4,0,
287816,367,5,218,4,0,
287817,367,5,226,1,43,
287818,367,5,237,4,0,
287819,367,5,240,4,0,
287820,367,5,242,1,36,
287821,367,5,250,1,1,
287822,367,5,258,4,0,
287823,367,5,263,4,0,
287824,367,5,289,4,0,
287825,367,5,290,4,0,
287826,367,5,291,4,0,
287827,367,5,317,4,0,
287828,367,5,352,1,22,
287829,367,5,352,4,0,
287830,367,6,34,3,0,
287831,367,6,38,3,0,
287832,367,6,44,1,8,
287833,367,6,56,1,50,
287834,367,6,57,4,0,
287835,367,6,58,4,0,
287836,367,6,59,4,0,
287837,367,6,63,4,0,
287838,367,6,92,4,0,
287839,367,6,102,3,0,
287840,367,6,103,1,15,
287841,367,6,104,4,0,
287842,367,6,127,4,0,
287843,367,6,129,3,0,
287844,367,6,156,4,0,
287845,367,6,164,3,0,
287846,367,6,173,3,0,
287847,367,6,182,4,0,
287848,367,6,184,1,29,
287849,367,6,189,3,0,
287850,367,6,196,3,0,
287851,367,6,203,3,0,
287852,367,6,207,3,0,
287853,367,6,213,4,0,
287854,367,6,214,3,0,
287855,367,6,216,4,0,
287856,367,6,218,4,0,
287857,367,6,226,1,43,
287858,367,6,237,4,0,
287859,367,6,240,4,0,
287860,367,6,242,1,36,
287861,367,6,250,1,1,
287862,367,6,258,4,0,
287863,367,6,263,4,0,
287864,367,6,289,4,0,
287865,367,6,290,4,0,
287866,367,6,291,4,0,
287867,367,6,317,4,0,
287868,367,6,352,1,22,
287869,367,6,352,4,0,
287870,367,7,34,3,0,
287871,367,7,38,3,0,
287872,367,7,44,1,8,
287873,367,7,56,1,50,
287874,367,7,57,4,0,
287875,367,7,58,4,0,
287876,367,7,59,4,0,
287877,367,7,63,4,0,
287878,367,7,92,4,0,
287879,367,7,102,3,0,
287880,367,7,103,1,15,
287881,367,7,104,4,0,
287882,367,7,127,4,0,
287883,367,7,156,4,0,
287884,367,7,164,3,0,
287885,367,7,182,4,0,
287886,367,7,184,1,29,
287887,367,7,213,4,0,
287888,367,7,216,4,0,
287889,367,7,218,4,0,
287890,367,7,226,1,43,
287891,367,7,237,4,0,
287892,367,7,240,4,0,
287893,367,7,242,1,36,
287894,367,7,250,1,1,
287895,367,7,258,4,0,
287896,367,7,263,4,0,
287897,367,7,289,4,0,
287898,367,7,290,4,0,
287899,367,7,291,4,0,
287900,367,7,317,4,0,
287901,367,7,352,1,22,
287902,367,7,352,4,0,
287903,367,8,44,1,6,
