,pokemon_id,version_group_id,move_id,pokemon_move_method_id,level,order
134697,163,6,17,2,0,
134698,163,6,18,2,0,
134699,163,6,19,4,0,
134700,163,6,33,1,1,1.0
134701,163,6,36,1,28,
134702,163,6,38,3,0,
134703,163,6,45,1,1,2.0
134704,163,6,48,2,0,
134705,163,6,64,1,11,
134706,163,6,92,4,0,
134707,163,6,93,1,34,
134708,163,6,94,4,0,
134709,163,6,95,1,16,
134710,163,6,102,3,0,
134711,163,6,104,4,0,
134712,163,6,115,1,22,
134713,163,6,115,4,0,
134714,163,6,119,2,0,
134715,163,6,129,3,0,
134716,163,6,138,1,48,
134717,163,6,138,3,0,
134718,163,6,143,2,0,
134719,163,6,148,4,0,
134720,163,6,156,4,0,
134721,163,6,164,3,0,
134722,163,6,168,4,0,
134723,163,6,173,3,0,
134724,163,6,182,4,0,
134725,163,6,185,2,0,
134726,163,6,189,3,0,
134727,163,6,193,1,6,
134728,163,6,203,3,0,
134729,163,6,207,3,0,
134730,163,6,211,4,0,
134731,163,6,213,4,0,
134732,163,6,214,3,0,
134733,163,6,216,4,0,
134734,163,6,218,4,0,
134735,163,6,237,4,0,
134736,163,6,240,4,0,
134737,163,6,241,4,0,
134738,163,6,247,4,0,
134739,163,6,263,4,0,
134740,163,6,290,4,0,
134741,163,6,297,2,0,
134742,163,6,332,4,0,
