,pokemon_id,version_group_id,move_id,pokemon_move_method_id,level,order
359696,500,14,7,3,0,
359697,500,14,9,3,0,
359698,500,14,33,1,1,2.0
359699,500,14,36,1,28,
359700,500,14,39,1,1,3.0
359701,500,14,39,1,3,
359702,500,14,46,1,55,
359703,500,14,46,4,0,
359704,500,14,52,1,1,4.0
359705,500,14,52,1,7,
359706,500,14,53,1,43,
359707,500,14,53,4,0,
359708,500,14,63,4,0,
359709,500,14,67,3,0,
359710,500,14,70,4,0,
359711,500,14,76,4,0,
359712,500,14,89,4,0,
359713,500,14,92,4,0,
359714,500,14,104,4,0,
359715,500,14,111,1,13,
359716,500,14,123,1,20,
359717,500,14,126,4,0,
359718,500,14,156,4,0,
359719,500,14,157,4,0,
359720,500,14,164,4,0,
359721,500,14,173,3,0,
359722,500,14,182,4,0,
359723,500,14,205,1,23,
359724,500,14,207,4,0,
359725,500,14,213,4,0,
359726,500,14,214,3,0,
359727,500,14,216,4,0,
359728,500,14,218,4,0,
359729,500,14,231,3,0,
359730,500,14,237,4,0,
359731,500,14,241,4,0,
359732,500,14,249,4,0,
359733,500,14,257,3,0,
359734,500,14,261,4,0,
359735,500,14,263,4,0,
359736,500,14,269,4,0,
359737,500,14,270,3,0,
359738,500,14,276,3,0,
359739,500,14,280,4,0,
359740,500,14,283,3,0,
359741,500,14,292,1,17,
359742,500,14,307,3,0,
359743,500,14,315,4,0,
359744,500,14,316,1,1,5.0
359745,500,14,316,1,9,
359746,500,14,317,4,0,
359747,500,14,335,3,0,
359748,500,14,339,4,0,
359749,500,14,343,3,0,
359750,500,14,359,1,1,1.0
359751,500,14,360,4,0,
359752,500,14,372,1,38,
359753,500,14,374,4,0,
359754,500,14,394,1,62,
359755,500,14,398,4,0,
359756,500,14,411,4,0,
359757,500,14,416,4,0,
359758,500,14,442,3,0,
359759,500,14,444,4,0,
359760,500,14,447,4,0,
359761,500,14,457,1,50,
359762,500,14,479,4,0,
359763,500,14,488,1,15,
359764,500,14,488,4,0,
359765,500,14,490,4,0,
359766,500,14,496,4,0,
359767,500,14,497,4,0,
359768,500,14,503,4,0,
359769,500,14,510,4,0,
359770,500,14,519,3,0,
359771,500,14,523,4,0,
359772,500,14,526,4,0,
359773,500,14,528,4,0,
359774,500,14,535,1,31,
