,pokemon_id,version_group_id,move_id,pokemon_move_method_id,level,order
289731,370,5,33,1,1,
289732,370,5,36,1,24,
289733,370,5,48,2,0,
289734,370,5,55,1,12,
289735,370,5,57,4,0,
289736,370,5,58,4,0,
289737,370,5,59,4,0,
289738,370,5,92,4,0,
289739,370,5,97,1,16,
289740,370,5,104,4,0,
289741,370,5,127,4,0,
289742,370,5,150,2,0,
289743,370,5,156,4,0,
289744,370,5,175,1,40,
289745,370,5,182,4,0,
289746,370,5,186,1,36,
289747,370,5,204,1,4,
289748,370,5,213,1,28,
289749,370,5,213,4,0,
289750,370,5,216,4,0,
289751,370,5,218,4,0,
289752,370,5,219,1,48,
289753,370,5,219,4,0,
289754,370,5,237,4,0,
289755,370,5,240,4,0,
289756,370,5,258,4,0,
289757,370,5,263,4,0,
289758,370,5,290,4,0,
289759,370,5,291,4,0,
289760,370,5,300,2,0,
289761,370,5,346,2,0,
289762,370,5,352,4,0,
