,pokemon_id,version_group_id,move_id,pokemon_move_method_id,level,order
164914,203,11,13,2,0,
164915,203,11,23,1,10,
164916,203,11,24,2,0,
164917,203,11,33,1,1,4.0
164918,203,11,36,2,0,
164919,203,11,45,1,1,5.0
164920,203,11,60,1,19,
164921,203,11,70,4,0,
164922,203,11,85,4,0,
164923,203,11,86,4,0,
164924,203,11,87,4,0,
164925,203,11,89,4,0,
164926,203,11,92,4,0,
164927,203,11,93,1,1,6.0
164928,203,11,94,1,37,
164929,203,11,94,4,0,
164930,203,11,97,1,14,
164931,203,11,104,4,0,
164932,203,11,113,4,0,
164933,203,11,115,4,0,
164934,203,11,133,2,0,
164935,203,11,138,4,0,
164936,203,11,148,4,0,
164937,203,11,156,4,0,
164938,203,11,164,4,0,
164939,203,11,168,4,0,
164940,203,11,182,4,0,
164941,203,11,193,2,0,
164942,203,11,207,4,0,
164943,203,11,212,2,0,
164944,203,11,213,4,0,
164945,203,11,216,4,0,
164946,203,11,218,4,0,
164947,203,11,226,1,23,
164948,203,11,237,4,0,
164949,203,11,240,4,0,
164950,203,11,241,4,0,
164951,203,11,242,1,46,
164952,203,11,243,2,0,
164953,203,11,244,4,0,
164954,203,11,247,4,0,
164955,203,11,248,2,0,
164956,203,11,249,4,0,
164957,203,11,251,2,0,
164958,203,11,263,4,0,
164959,203,11,273,2,0,
164960,203,11,277,2,0,
164961,203,11,285,2,0,
164962,203,11,290,2,0,
164963,203,11,310,1,1,3.0
164964,203,11,316,1,5,
164965,203,11,347,4,0,
164966,203,11,372,1,28,
164967,203,11,384,1,1,1.0
164968,203,11,385,1,1,2.0
164969,203,11,412,4,0,
164970,203,11,428,1,41,
164971,203,11,433,4,0,
164972,203,11,447,4,0,
164973,203,11,451,4,0,
164974,203,11,458,1,32,
164975,203,11,473,4,0,
164976,203,11,477,4,0,
164977,203,11,496,4,0,
164978,203,11,497,4,0,
164979,203,11,514,4,0,
164980,203,11,523,4,0,
164981,203,11,526,4,0,
