,pokemon_id,version_group_id,move_id,pokemon_move_method_id,level,order
380449,562,17,50,1,5,
380450,562,17,50,2,0,
380451,562,17,92,4,0,
380452,562,17,94,4,0,
380453,562,17,101,1,13,
380454,562,17,104,4,0,
380455,562,17,114,1,9,
380456,562,17,138,4,0,
380457,562,17,156,4,0,
380458,562,17,164,4,0,
380459,562,17,168,4,0,
380460,562,17,171,2,0,
380461,562,17,174,1,29,
380462,562,17,182,1,1,2.0
380463,562,17,182,4,0,
380464,562,17,194,1,49,
380465,562,17,203,2,0,
380466,562,17,207,4,0,
380467,562,17,212,1,45,
380468,562,17,213,4,0,
380469,562,17,214,4,0,
380470,562,17,216,4,0,
380471,562,17,218,4,0,
380472,562,17,219,4,0,
380473,562,17,237,4,0,
380474,562,17,240,4,0,
380475,562,17,244,4,0,
380476,562,17,247,1,37,
380477,562,17,247,4,0,
380478,562,17,261,1,21,
380479,562,17,261,4,0,
380480,562,17,262,2,0,
380481,562,17,263,4,0,
380482,562,17,286,2,0,
380483,562,17,288,1,41,
380484,562,17,310,1,1,1.0
380485,562,17,313,2,0,
380486,562,17,347,4,0,
380487,562,17,371,4,0,
380488,562,17,373,4,0,
380489,562,17,377,2,0,
380490,562,17,390,2,0,
380491,562,17,399,4,0,
380492,562,17,412,4,0,
380493,562,17,417,2,0,
380494,562,17,433,4,0,
380495,562,17,466,1,25,
380496,562,17,470,1,33,2.0
380497,562,17,471,1,33,1.0
380498,562,17,496,4,0,
380499,562,17,502,2,0,
380500,562,17,506,1,17,
380501,562,17,590,4,0,
380502,562,17,611,4,0,
