,pokemon_id,version_group_id,move_id,pokemon_move_method_id,level,order
202334,249,3,16,1,22,
202335,249,3,18,1,77,
202336,249,3,19,4,0,
202337,249,3,29,4,0,
202338,249,3,46,4,0,
202339,249,3,56,1,44,
202340,249,3,57,4,0,
202341,249,3,59,4,0,
202342,249,3,63,4,0,
202343,249,3,70,4,0,
202344,249,3,87,4,0,
202345,249,3,89,4,0,
202346,249,3,92,4,0,
202347,249,3,94,4,0,
202348,249,3,104,4,0,
202349,249,3,105,1,33,
202350,249,3,127,4,0,
202351,249,3,129,1,66,
202352,249,3,129,4,0,
202353,249,3,138,4,0,
202354,249,3,156,4,0,
202355,249,3,171,4,0,
202356,249,3,173,4,0,
202357,249,3,174,4,0,
202358,249,3,177,1,1,
202359,249,3,182,4,0,
202360,249,3,189,4,0,
202361,249,3,192,4,0,
202362,249,3,196,4,0,
202363,249,3,197,4,0,
202364,249,3,201,4,0,
202365,249,3,202,4,0,
202366,249,3,203,4,0,
202367,249,3,207,4,0,
202368,249,3,211,4,0,
202369,249,3,214,4,0,
202370,249,3,216,4,0,
202371,249,3,218,4,0,
202372,249,3,219,1,11,
202373,249,3,225,4,0,
202374,249,3,231,4,0,
202375,249,3,237,4,0,
202376,249,3,240,1,55,
202377,249,3,240,4,0,
202378,249,3,241,4,0,
202379,249,3,244,4,0,
202380,249,3,246,1,88,
202381,249,3,247,4,0,
202382,249,3,248,1,99,
202383,249,3,249,4,0,
202384,249,3,250,4,0,
