,pokemon_id,version_group_id,move_id,pokemon_move_method_id,level,order
21888,31,10,7,3,0,
21889,31,10,8,3,0,
21890,31,10,9,3,0,
21891,31,10,10,1,1,1.0
21892,31,10,15,4,0,
21893,31,10,24,1,1,3.0
21894,31,10,29,3,0,
21895,31,10,34,1,23,
21896,31,10,39,1,1,2.0
21897,31,10,40,1,1,4.0
21898,31,10,46,4,0,
21899,31,10,53,4,0,
21900,31,10,57,4,0,
21901,31,10,58,4,0,
21902,31,10,59,4,0,
21903,31,10,63,4,0,
21904,31,10,70,4,0,
21905,31,10,85,4,0,
21906,31,10,87,4,0,
21907,31,10,89,4,0,
21908,31,10,91,4,0,
21909,31,10,92,4,0,
21910,31,10,104,4,0,
21911,31,10,126,4,0,
21912,31,10,156,4,0,
21913,31,10,157,4,0,
21914,31,10,162,3,0,
21915,31,10,164,4,0,
21916,31,10,168,4,0,
21917,31,10,173,3,0,
21918,31,10,182,4,0,
21919,31,10,188,4,0,
21920,31,10,189,3,0,
21921,31,10,196,3,0,
21922,31,10,200,3,0,
21923,31,10,201,4,0,
21924,31,10,203,4,0,
21925,31,10,207,4,0,
21926,31,10,210,3,0,
21927,31,10,213,4,0,
21928,31,10,214,4,0,
21929,31,10,216,4,0,
21930,31,10,218,4,0,
21931,31,10,231,4,0,
21932,31,10,237,4,0,
21933,31,10,240,4,0,
21934,31,10,241,4,0,
21935,31,10,247,4,0,
21936,31,10,249,4,0,
21937,31,10,250,4,0,
21938,31,10,253,3,0,
21939,31,10,259,4,0,
21940,31,10,263,4,0,
21941,31,10,264,4,0,
21942,31,10,269,4,0,
21943,31,10,270,3,0,
21944,31,10,276,1,58,
21945,31,10,276,3,0,
21946,31,10,280,4,0,
21947,31,10,290,4,0,
21948,31,10,317,4,0,
21949,31,10,332,4,0,
21950,31,10,351,4,0,
21951,31,10,352,4,0,
21952,31,10,363,4,0,
21953,31,10,374,4,0,
21954,31,10,398,4,0,
21955,31,10,401,3,0,
21956,31,10,406,4,0,
21957,31,10,411,4,0,
21958,31,10,414,1,43,
21959,31,10,414,3,0,
21960,31,10,416,4,0,
21961,31,10,419,4,0,
21962,31,10,421,4,0,
21963,31,10,431,4,0,
21964,31,10,444,4,0,
21965,31,10,445,4,0,
21966,31,10,446,4,0,
