,pokemon_id,version_group_id,move_id,pokemon_move_method_id,level,order
27569,37,10,29,3,0,
27570,37,10,39,1,4,
27571,37,10,46,1,7,
27572,37,10,46,4,0,
27573,37,10,50,2,0,
27574,37,10,52,1,1,
27575,37,10,53,1,24,
27576,37,10,53,4,0,
27577,37,10,83,1,34,
27578,37,10,91,4,0,
27579,37,10,92,4,0,
27580,37,10,95,2,0,
27581,37,10,98,1,11,
27582,37,10,104,4,0,
27583,37,10,109,1,17,
27584,37,10,126,1,47,
27585,37,10,126,4,0,
27586,37,10,129,3,0,
27587,37,10,156,4,0,
27588,37,10,164,4,0,
27589,37,10,173,3,0,
27590,37,10,175,2,0,
27591,37,10,180,2,0,
27592,37,10,180,3,0,
27593,37,10,182,4,0,
27594,37,10,185,2,0,
27595,37,10,203,4,0,
27596,37,10,207,4,0,
27597,37,10,213,4,0,
27598,37,10,214,4,0,
27599,37,10,216,4,0,
27600,37,10,218,4,0,
27601,37,10,219,1,27,
27602,37,10,219,4,0,
27603,37,10,220,3,0,
27604,37,10,231,4,0,
27605,37,10,237,4,0,
27606,37,10,241,4,0,
27607,37,10,244,2,0,
27608,37,10,244,4,0,
27609,37,10,257,2,0,
27610,37,10,257,3,0,
27611,37,10,261,1,14,
27612,37,10,261,4,0,
27613,37,10,263,4,0,
27614,37,10,272,3,0,
27615,37,10,286,1,21,
27616,37,10,288,1,41,
27617,37,10,290,4,0,
27618,37,10,315,4,0,
27619,37,10,326,1,44,
27620,37,10,326,2,0,
27621,37,10,336,2,0,
27622,37,10,363,4,0,
27623,37,10,371,1,31,
27624,37,10,371,4,0,
27625,37,10,384,2,0,
27626,37,10,394,2,0,
27627,37,10,399,4,0,
27628,37,10,412,2,0,
27629,37,10,428,3,0,
27630,37,10,445,1,37,
27631,37,10,445,4,0,
27632,37,10,466,3,0,
