,pokemon_id,version_group_id,move_id,pokemon_move_method_id,level,order
64767,81,17,33,1,1,1.0
64768,81,17,48,1,1,2.0
64769,81,17,49,1,17,
64770,81,17,84,1,5,
64771,81,17,85,4,0,
64772,81,17,86,1,11,
64773,81,17,86,4,0,
64774,81,17,87,4,0,
64775,81,17,92,4,0,
64776,81,17,103,1,35,
64777,81,17,104,4,0,
64778,81,17,113,1,13,
64779,81,17,113,4,0,
64780,81,17,115,4,0,
64781,81,17,153,4,0,
64782,81,17,156,4,0,
64783,81,17,164,4,0,
64784,81,17,182,4,0,
64785,81,17,192,1,49,
64786,81,17,199,1,41,
64787,81,17,207,4,0,
64788,81,17,209,1,19,
64789,81,17,214,4,0,
64790,81,17,216,4,0,
64791,81,17,218,4,0,
64792,81,17,237,4,0,
64793,81,17,240,4,0,
64794,81,17,241,4,0,
64795,81,17,244,4,0,
64796,81,17,263,4,0,
64797,81,17,319,1,25,
64798,81,17,360,1,47,
64799,81,17,360,4,0,
64800,81,17,393,1,43,
64801,81,17,429,1,23,
64802,81,17,430,1,31,
64803,81,17,430,4,0,
64804,81,17,435,1,37,
64805,81,17,443,1,7,
64806,81,17,451,4,0,
64807,81,17,486,1,29,
64808,81,17,496,4,0,
64809,81,17,521,4,0,
64810,81,17,528,4,0,
64811,81,17,590,4,0,
