,pokemon_id,version_group_id,move_id,pokemon_move_method_id,level,order
146691,178,9,19,4,0,
146692,178,9,43,1,1,2.0
146693,178,9,63,4,0,
146694,178,9,64,1,1,1.0
146695,178,9,76,4,0,
146696,178,9,86,4,0,
146697,178,9,92,4,0,
146698,178,9,94,1,59,
146699,178,9,94,4,0,
146700,178,9,100,1,9,
146701,178,9,101,1,6,
146702,178,9,104,4,0,
146703,178,9,109,1,23,
146704,178,9,113,4,0,
146705,178,9,115,4,0,
146706,178,9,129,3,0,
146707,178,9,138,4,0,
146708,178,9,148,4,0,
146709,178,9,156,4,0,
146710,178,9,164,4,0,
146711,178,9,168,4,0,
146712,178,9,173,3,0,
146713,178,9,182,4,0,
146714,178,9,202,4,0,
146715,178,9,203,4,0,
146716,178,9,207,4,0,
146717,178,9,211,4,0,
146718,178,9,213,4,0,
146719,178,9,214,4,0,
146720,178,9,216,4,0,
146721,178,9,218,4,0,
146722,178,9,237,4,0,
146723,178,9,239,3,0,
146724,178,9,240,4,0,
146725,178,9,241,4,0,
146726,178,9,244,4,0,
146727,178,9,247,4,0,
146728,178,9,248,1,42,
146729,178,9,257,3,0,
146730,178,9,263,4,0,
146731,178,9,271,3,0,
146732,178,9,273,1,30,
146733,178,9,285,4,0,
146734,178,9,290,4,0,
146735,178,9,314,3,0,
146736,178,9,318,4,0,
146737,178,9,324,3,0,
146738,178,9,332,4,0,
146739,178,9,347,4,0,
146740,178,9,355,4,0,
146741,178,9,357,1,17,
146742,178,9,363,4,0,
146743,178,9,365,4,0,
146744,178,9,366,1,27,
146745,178,9,369,4,0,
146746,178,9,375,1,37,
146747,178,9,381,1,12,
146748,178,9,382,1,20,
146749,178,9,384,1,54,1.0
146750,178,9,385,1,54,2.0
146751,178,9,389,3,0,
146752,178,9,416,4,0,
146753,178,9,428,3,0,
146754,178,9,432,4,0,
146755,178,9,433,4,0,
146756,178,9,445,4,0,
146757,178,9,447,4,0,
146758,178,9,466,1,47,
146759,178,9,466,3,0,
